Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
montanus_IGG_Fresh	montanus	IGG	Fresh	17	4201	4163	394	9.37872	3.93025	0.06632	0.00397	0.96953	0.01108	0.00162	0.05475	0.03839	0.00302	0.94525	0.03839	0.00302	0.03692	0.01440	0.00185	0.96308	0.01440	0.00185	0.04238	0.01897	0.00212	-0.02182	0.02123	0.00397
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	4202	4164	370	8.80533	3.68182	0.54311	0.01137	0.97136	0.01061	0.00159	0.05511	0.04037	0.00310	0.94489	0.04037	0.00310	0.03442	0.01350	0.00179	0.96558	0.01350	0.00179	0.04045	0.01893	0.00212	-0.02590	0.01848	0.01137
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	9	4203	4165	679	16.15513	7.60409	1.42580	0.01842	0.96708	0.00972	0.00152	0.06035	0.03341	0.00282	0.93965	0.03341	0.00282	0.04423	0.01419	0.00184	0.95577	0.01419	0.00184	0.04731	0.01621	0.00196	-0.02556	0.01978	0.01842
glutinosus_SG_Blood	glutinosus	SG	Blood	31	4202	4164	776	18.46740	5.30700	0.71697	0.01306	0.95202	0.01372	0.00181	0.07607	0.03827	0.00302	0.92393	0.03827	0.00302	0.06393	0.02107	0.00224	0.93607	0.02107	0.00224	0.07079	0.02588	0.00248	-0.00893	0.02980	0.01306
montanus_SG_FFS	montanus	SG	FFS	1	2117	2096	107	5.05432	1.31460	0.30363	0.01198	0.97890	0.00907	0.00207	0.04031	0.03455	0.00404	0.95969	0.03455	0.00404	0.02317	0.01029	0.00220	0.97683	0.01029	0.00220	0.03886	0.03115	0.00384	-0.00232	0.00390	0.01198
montanus_IGG_FFS	montanus	IGG	FFS	3	3120	3091	218	6.98718	2.02885	1.10914	0.01885	0.97563	0.00929	0.00173	0.04549	0.03382	0.00329	0.95451	0.03382	0.00329	0.02898	0.01181	0.00195	0.97102	0.01181	0.00195	0.04141	0.02681	0.00293	-0.00710	0.00739	0.01885
cinereus_IGG_Blood	cinereus	IGG	Blood	9	3193	3173	203	6.35766	1.24272	0.18386	0.00759	0.97244	0.01197	0.00194	0.04948	0.04282	0.00366	0.95052	0.04282	0.00366	0.02967	0.01317	0.00203	0.97033	0.01317	0.00203	0.05105	0.04151	0.00361	0.00235	0.00728	0.00759
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	2	4203	4165	271	6.44778	1.21199	0.16709	0.00631	0.97079	0.01299	0.00176	0.05722	0.05093	0.00348	0.94278	0.05093	0.00348	0.03072	0.01385	0.00182	0.96928	0.01385	0.00182	0.05524	0.04705	0.00335	-0.00297	0.00326	0.00631
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	7	4203	4039	408	9.70735	4.75303	0.64104	0.01235	0.97026	0.01054	0.00158	0.05567	0.03835	0.00302	0.94433	0.03835	0.00302	0.03665	0.01408	0.00183	0.96335	0.01408	0.00183	0.04084	0.01747	0.00204	-0.02753	0.02101	0.01235
glutinosus_SG_Fresh	glutinosus	SG	Fresh	12	4201	4037	545	12.97310	1.99714	0.00285	0.00082	0.95257	0.01711	0.00202	0.08724	0.06221	0.00385	0.91276	0.06221	0.00385	0.05615	0.02166	0.00227	0.94385	0.02166	0.00227	0.07494	0.03862	0.00303	-0.01845	0.02031	0.00082
