Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
welleri_IGG_FFS	welleri	IGG	FFS	488	2194	2179	244	11.12124	5.04512	0.33403	0.01234	0.97028	0.00983	0.00212	0.05561	0.03608	0.00406	0.94439	0.03608	0.00406	0.03803	0.01355	0.00249	0.96197	0.01355	0.00249	0.04248	0.01691	0.00278	-0.02397	0.02119	0.01234
cinereus_IGG_FFS	cinereus	IGG	FFS	4	2153	2139	177	8.22109	1.95588	0.04220	0.00443	0.97202	0.00993	0.00215	0.05086	0.03517	0.00404	0.94914	0.03517	0.00404	0.03454	0.01363	0.00252	0.96546	0.01363	0.00252	0.04668	0.02520	0.00342	-0.00627	0.01076	0.00443
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	4	2163	2147	130	6.01017	1.93158	0.06377	0.00543	0.97931	0.00758	0.00187	0.03768	0.02691	0.00353	0.96232	0.02691	0.00353	0.02537	0.01029	0.00218	0.97463	0.01029	0.00218	0.03444	0.01928	0.00299	-0.00485	0.00796	0.00543
cinereus_SG_FFS	cinereus	SG	FFS	54	2186	2171	158	7.22781	2.55261	0.50547	0.01521	0.97572	0.00895	0.00202	0.04613	0.03330	0.00390	0.95387	0.03330	0.00390	0.02949	0.01178	0.00232	0.97051	0.01178	0.00232	0.03826	0.02099	0.00310	-0.01344	0.01013	0.01521
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	6	2209	2193	171	7.74106	3.71073	0.41130	0.01365	0.97748	0.00765	0.00186	0.04127	0.02681	0.00348	0.95873	0.02681	0.00348	0.02874	0.01088	0.00222	0.97126	0.01088	0.00222	0.03349	0.01489	0.00260	-0.01418	0.01226	0.01365
montanus_SG_Fresh	montanus	SG	Fresh	10	2222	2206	153	6.88569	1.99955	0.00045	0.00045	0.97378	0.01037	0.00216	0.04928	0.03866	0.00417	0.95072	0.03866	0.00417	0.03032	0.01271	0.00239	0.96968	0.01271	0.00239	0.04043	0.02259	0.00319	-0.01328	0.01119	0.00045
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	2222	2206	99	4.45545	2.15617	1.49969	0.02598	0.98403	0.00640	0.00170	0.02883	0.02308	0.00322	0.97117	0.02308	0.00322	0.01864	0.00788	0.00188	0.98136	0.00788	0.00188	0.02872	0.02102	0.00308	-0.00002	0.00549	0.02598
montanus_IGG_Fresh	montanus	IGG	Fresh	13	2221	2205	204	9.18505	3.76227	0.19031	0.00926	0.97190	0.00945	0.00206	0.04975	0.03188	0.00379	0.95025	0.03188	0.00379	0.03574	0.01367	0.00248	0.96426	0.01367	0.00248	0.04119	0.01816	0.00286	-0.01526	0.01642	0.00926
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	2	2222	2206	125	5.62556	2.98650	0.01603	0.00269	0.98035	0.00744	0.00183	0.03780	0.02809	0.00356	0.96220	0.02809	0.00356	0.02365	0.00983	0.00210	0.97635	0.00983	0.00210	0.02838	0.01416	0.00252	-0.01623	0.01004	0.00269
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	4	2222	2206	169	7.60576	4.55221	0.44910	0.01422	0.97840	0.00732	0.00182	0.03667	0.02286	0.00321	0.96333	0.02286	0.00321	0.02762	0.01054	0.00218	0.97238	0.01054	0.00218	0.03104	0.01333	0.00245	-0.01027	0.01387	0.01422
glutinosus_SG_Blood	glutinosus	SG	Blood	10	2222	2206	405	18.22682	5.49955	0.98131	0.02102	0.95788	0.01111	0.00224	0.06024	0.02405	0.00329	0.93976	0.02405	0.00329	0.05849	0.01834	0.00287	0.94151	0.01834	0.00287	0.06462	0.02254	0.00319	0.01022	0.02366	0.02102
montanus_SG_FFS	montanus	SG	FFS	7	2160	2146	179	8.28704	3.74954	1.53381	0.02665	0.97738	0.00737	0.00185	0.03991	0.02477	0.00339	0.96009	0.02477	0.00339	0.02948	0.01084	0.00224	0.97052	0.01084	0.00224	0.03505	0.01593	0.00272	-0.00889	0.01286	0.02665
montanus_IGG_FFS	montanus	IGG	FFS	7	2171	2156	206	9.48871	3.83187	1.33900	0.02483	0.97356	0.00868	0.00200	0.04747	0.02934	0.00368	0.95253	0.02934	0.00368	0.03414	0.01248	0.00240	0.96586	0.01248	0.00240	0.04024	0.01806	0.00288	-0.01329	0.01367	0.02483
cinereus_IGG_Blood	cinereus	IGG	Blood	15	2201	2186	221	10.04089	3.31395	0.59912	0.01650	0.97333	0.00808	0.00192	0.04381	0.02393	0.00330	0.95619	0.02393	0.00330	0.03577	0.01263	0.00240	0.96423	0.01263	0.00240	0.04291	0.01873	0.00292	-0.00075	0.01412	0.01650
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	2222	2206	115	5.17552	1.99775	0.00225	0.00101	0.97964	0.00839	0.00194	0.03893	0.03191	0.00379	0.96107	0.03191	0.00379	0.02312	0.01000	0.00212	0.97688	0.01000	0.00212	0.03083	0.01777	0.00283	-0.01215	0.00863	0.00101
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	2222	2205	154	6.93069	4.77273	0.26665	0.01095	0.97945	0.00716	0.00180	0.03848	0.02589	0.00341	0.96152	0.02589	0.00341	0.02595	0.01012	0.00213	0.97405	0.01012	0.00213	0.02899	0.01264	0.00238	-0.01802	0.01266	0.01095
glutinosus_SG_Fresh	glutinosus	SG	Fresh	3	2222	2205	257	11.56616	2.00000	0.00000	0.00000	0.95871	0.01481	0.00258	0.07628	0.05395	0.00493	0.92372	0.05395	0.00493	0.04956	0.01923	0.00294	0.95044	0.01923	0.00294	0.06608	0.03419	0.00392	-0.01530	0.01688	0.00000
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	2205	2188	123	5.57823	2.69841	0.30238	0.01171	0.98209	0.00642	0.00171	0.03084	0.02153	0.00312	0.96916	0.02153	0.00312	0.02235	0.00894	0.00201	0.97765	0.00894	0.00201	0.02736	0.01353	0.00248	-0.00557	0.01161	0.01171
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	1031	1026	59	5.72260	1.30165	0.21086	0.01430	0.97696	0.00960	0.00305	0.03734	0.03040	0.00543	0.96266	0.03040	0.00543	0.02582	0.01121	0.00330	0.97418	0.01121	0.00330	0.04155	0.03126	0.00551	0.00630	0.00991	0.01430
glutinosus_SG_FFS	glutinosus	SG	FFS	2	1897	1885	194	10.22667	2.57565	1.13681	0.02448	0.96973	0.00989	0.00228	0.05210	0.03206	0.00411	0.94790	0.03206	0.00411	0.03892	0.01432	0.00275	0.96108	0.01432	0.00275	0.05178	0.02793	0.00384	-0.00024	0.01120	0.02448
welleri_IGG_FFS	welleri	IGG	FFS	457	2170	2163	181	8.34101	1.96175	0.03680	0.00412	0.96797	0.01257	0.00241	0.05899	0.04585	0.00460	0.94101	0.04585	0.00460	0.03687	0.01527	0.00265	0.96313	0.01527	0.00265	0.05100	0.03003	0.00372	-0.01198	0.01346	0.00412
cinereus_IGG_FFS	cinereus	IGG	FFS	7	2193	2179	273	12.44870	4.88372	0.25153	0.01071	0.97118	0.00843	0.00196	0.05158	0.02776	0.00356	0.94842	0.02776	0.00356	0.03913	0.01286	0.00242	0.96087	0.01286	0.00242	0.04363	0.01598	0.00270	-0.01515	0.01470	0.01071
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	3	2221	2204	130	5.85322	1.94147	0.05513	0.00498	0.97884	0.00811	0.00191	0.03962	0.02996	0.00367	0.96038	0.02996	0.00367	0.02521	0.01046	0.00217	0.97479	0.01046	0.00217	0.03377	0.01883	0.00291	-0.00878	0.00837	0.00498
cinereus_SG_FFS	cinereus	SG	FFS	49	2196	2181	213	9.69945	5.06466	0.98534	0.02118	0.97477	0.00804	0.00191	0.04498	0.02688	0.00350	0.95502	0.02688	0.00350	0.03312	0.01187	0.00233	0.96688	0.01187	0.00233	0.03694	0.01476	0.00259	-0.01503	0.01539	0.02118
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	4	2215	2198	177	7.99097	3.71467	0.39913	0.01342	0.97603	0.00828	0.00193	0.04319	0.02816	0.00357	0.95681	0.02816	0.00357	0.03023	0.01153	0.00228	0.96977	0.01153	0.00228	0.03523	0.01569	0.00266	-0.01474	0.01348	0.01342
montanus_SG_Fresh	montanus	SG	Fresh	18	2222	2205	291	13.09631	6.97210	0.03164	0.00377	0.96911	0.00960	0.00208	0.05492	0.03158	0.00377	0.94508	0.03158	0.00377	0.04067	0.01385	0.00250	0.95933	0.01385	0.00250	0.04380	0.01607	0.00269	-0.02207	0.01951	0.00377
yonahlossee_SG_FFS	yonahlossee	SG	FFS	1	2222	2205	98	4.41044	2.12556	1.71723	0.02780	0.98391	0.00658	0.00172	0.03036	0.02482	0.00334	0.96964	0.02482	0.00334	0.01851	0.00789	0.00188	0.98149	0.00789	0.00188	0.02964	0.02291	0.00321	-0.00124	0.00375	0.02780
montanus_IGG_Fresh	montanus	IGG	Fresh	5	2222	2205	227	10.21602	5.16787	0.54407	0.01565	0.97215	0.00889	0.00200	0.04725	0.02763	0.00353	0.95275	0.02763	0.00353	0.03638	0.01330	0.00245	0.96362	0.01330	0.00245	0.04023	0.01625	0.00270	-0.01282	0.01710	0.01565
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	2	2222	2205	136	6.12061	3.69082	0.22809	0.01013	0.98190	0.00620	0.00167	0.03342	0.02198	0.00315	0.96658	0.02198	0.00315	0.02315	0.00898	0.00201	0.97685	0.00898	0.00201	0.02696	0.01222	0.00235	-0.01168	0.00909	0.01013
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	4	2222	2205	321	14.44644	6.49370	0.58416	0.01621	0.97302	0.00734	0.00182	0.04809	0.02377	0.00327	0.95191	0.02377	0.00327	0.03784	0.01149	0.00227	0.96216	0.01149	0.00227	0.04106	0.01351	0.00247	-0.01330	0.01442	0.01621
glutinosus_SG_Blood	glutinosus	SG	Blood	8	2222	2205	393	17.68677	4.76913	0.31092	0.01183	0.95747	0.01149	0.00227	0.06257	0.02652	0.00345	0.93743	0.02652	0.00345	0.05848	0.01863	0.00290	0.94152	0.01863	0.00290	0.06554	0.02356	0.00326	0.00652	0.02330	0.01183
montanus_SG_FFS	montanus	SG	FFS	0	2191	2174	145	6.61798	2.16568	0.30359	0.01177	0.97786	0.00787	0.00190	0.04047	0.02812	0.00358	0.95953	0.02812	0.00358	0.02755	0.01104	0.00224	0.97245	0.01104	0.00224	0.03667	0.02026	0.00304	-0.00621	0.00897	0.01177
montanus_IGG_FFS	montanus	IGG	FFS	0	2202	2186	225	10.21798	4.76431	1.60957	0.02704	0.97230	0.00878	0.00200	0.04916	0.02937	0.00365	0.95084	0.02937	0.00365	0.03631	0.01314	0.00244	0.96369	0.01314	0.00244	0.04173	0.01804	0.00286	-0.01413	0.01508	0.02704
cinereus_IGG_Blood	cinereus	IGG	Blood	2	2192	2176	207	9.44343	2.81569	0.86424	0.01986	0.97308	0.00845	0.00196	0.04357	0.02542	0.00341	0.95643	0.02542	0.00341	0.03549	0.01296	0.00243	0.96451	0.01296	0.00243	0.04447	0.02138	0.00312	0.00255	0.01533	0.01986
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	2217	2201	93	4.19486	1.37754	0.23511	0.01030	0.98275	0.00740	0.00183	0.03225	0.02750	0.00352	0.96775	0.02750	0.00352	0.01911	0.00850	0.00196	0.98089	0.00850	0.00196	0.03045	0.02310	0.00323	-0.00271	0.00473	0.01030
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	2219	2142	143	6.44434	3.08607	0.55931	0.01588	0.98038	0.00691	0.00176	0.03549	0.02330	0.00324	0.96451	0.02330	0.00324	0.02467	0.00957	0.00208	0.97533	0.00957	0.00208	0.02969	0.01407	0.00252	-0.01022	0.00847	0.01588
glutinosus_SG_Fresh	glutinosus	SG	Fresh	11	2222	2145	257	11.56616	2.00000	0.00000	0.00000	0.95871	0.01481	0.00258	0.07628	0.05395	0.00493	0.92372	0.05395	0.00493	0.04956	0.01923	0.00294	0.95044	0.01923	0.00294	0.06608	0.03419	0.00392	-0.01530	0.01688	0.00000
