Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
cinereus_SG_FFS	cinereus	SG	FFS	16	1245	1234	155	12.44980	4.16064	2.07867	0.04086	0.96952	0.00916	0.00271	0.05299	0.02944	0.00486	0.94701	0.02944	0.00486	0.04079	0.01371	0.00332	0.95921	0.01371	0.00332	0.04789	0.01956	0.00396	-0.00911	0.01550	0.04086
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	1	1102	1091	58	5.26316	1.98548	0.66464	0.02456	0.98155	0.00708	0.00253	0.03539	0.02670	0.00492	0.96461	0.02670	0.00492	0.02208	0.00914	0.00288	0.97792	0.00914	0.00288	0.03206	0.02124	0.00439	-0.00580	0.00496	0.02456
montanus_SG_Fresh	montanus	SG	Fresh	5	1295	1281	80	6.17761	2.00000	0.00000	0.00000	0.97722	0.00885	0.00261	0.04324	0.03329	0.00507	0.95676	0.03329	0.00507	0.02683	0.01119	0.00294	0.97317	0.01119	0.00294	0.03578	0.01988	0.00392	-0.01120	0.00895	0.00000
yonahlossee_SG_FFS	yonahlossee	SG	FFS	2	1295	1281	75	5.79151	2.17066	0.28075	0.01472	0.97998	0.00747	0.00240	0.03566	0.02602	0.00448	0.96434	0.02602	0.00448	0.02430	0.00997	0.00278	0.97570	0.00997	0.00278	0.03168	0.01706	0.00363	-0.00631	0.00984	0.01472
montanus_IGG_Fresh	montanus	IGG	Fresh	5	1295	1281	113	8.72587	5.80000	0.66244	0.02262	0.97673	0.00769	0.00244	0.03825	0.02233	0.00415	0.96175	0.02233	0.00415	0.03010	0.01109	0.00293	0.96990	0.01109	0.00293	0.03297	0.01332	0.00321	-0.00944	0.01479	0.02262
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	2	1294	1280	84	6.49150	2.86553	0.27115	0.01448	0.97862	0.00779	0.00245	0.03941	0.02826	0.00467	0.96059	0.02826	0.00467	0.02628	0.01051	0.00285	0.97372	0.01051	0.00285	0.03208	0.01573	0.00349	-0.01237	0.01223	0.01448
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	2	1295	1281	178	13.74517	5.11351	0.69731	0.02320	0.97167	0.00794	0.00248	0.05099	0.02613	0.00449	0.94901	0.02613	0.00449	0.03918	0.01202	0.00305	0.96082	0.01202	0.00305	0.04356	0.01483	0.00338	-0.01392	0.01416	0.02320
glutinosus_SG_Blood	glutinosus	SG	Blood	5	1295	1281	212	16.37066	4.96680	0.69673	0.02320	0.96028	0.01103	0.00292	0.06404	0.03024	0.00483	0.93596	0.03024	0.00483	0.05424	0.01757	0.00368	0.94576	0.01757	0.00368	0.06057	0.02196	0.00412	-0.00603	0.02086	0.02320
montanus_SG_FFS	montanus	SG	FFS	3	1242	1229	80	6.44122	3.87359	3.95419	0.05642	0.98210	0.00620	0.00223	0.02974	0.01847	0.00386	0.97026	0.01847	0.00386	0.02277	0.00865	0.00264	0.97723	0.00865	0.00264	0.02727	0.01336	0.00328	-0.00467	0.00942	0.05642
montanus_IGG_FFS	montanus	IGG	FFS	0	956	943	38	3.97490	1.33264	0.22222	0.01525	0.98405	0.00675	0.00266	0.03190	0.02699	0.00531	0.96810	0.02699	0.00531	0.01791	0.00791	0.00288	0.98209	0.00791	0.00288	0.02946	0.02307	0.00491	-0.00366	0.00182	0.01525
cinereus_IGG_Blood	cinereus	IGG	Blood	6	1268	1256	138	10.88328	3.20347	0.90095	0.02666	0.97166	0.00823	0.00255	0.04503	0.02405	0.00436	0.95497	0.02405	0.00436	0.03862	0.01335	0.00324	0.96138	0.01335	0.00324	0.04704	0.02056	0.00403	0.00423	0.01769	0.02666
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	1	1295	1281	73	5.63707	1.99846	0.00154	0.00109	0.97761	0.00925	0.00267	0.04093	0.03349	0.00509	0.95907	0.03349	0.00509	0.02529	0.01093	0.00290	0.97471	0.01093	0.00290	0.03372	0.01943	0.00387	-0.01081	0.01109	0.00109
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	2	1295	1260	88	6.79537	3.95676	0.37525	0.01702	0.97903	0.00777	0.00245	0.03879	0.02736	0.00460	0.96121	0.02736	0.00460	0.02553	0.01004	0.00278	0.97447	0.01004	0.00278	0.02910	0.01304	0.00317	-0.01761	0.01325	0.01702
glutinosus_SG_Fresh	glutinosus	SG	Fresh	10	1295	1260	150	11.58301	1.99691	0.00308	0.00154	0.96023	0.01378	0.00326	0.07027	0.04722	0.00604	0.92973	0.04722	0.00604	0.04884	0.01865	0.00379	0.95116	0.01865	0.00379	0.06512	0.03315	0.00506	-0.00772	0.01771	0.00154
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	1229	1197	61	4.96338	1.65419	0.22641	0.01357	0.98169	0.00720	0.00242	0.03417	0.02652	0.00465	0.96583	0.02652	0.00465	0.02156	0.00910	0.00272	0.97844	0.00910	0.00272	0.03146	0.02054	0.00409	-0.00407	0.00568	0.01357
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	1294	1259	49	3.78671	1.21406	0.16837	0.01141	0.98396	0.00704	0.00233	0.02975	0.02599	0.00448	0.97025	0.02599	0.00448	0.01748	0.00790	0.00247	0.98252	0.00790	0.00247	0.03078	0.02610	0.00449	0.00155	0.00270	0.01141
glutinosus_SG_FFS	glutinosus	SG	FFS	2	830	807	57	6.86747	2.28434	2.68866	0.05692	0.97966	0.00726	0.00296	0.03334	0.02254	0.00521	0.96666	0.02254	0.00521	0.02534	0.00979	0.00343	0.97466	0.00979	0.00343	0.03477	0.02128	0.00506	0.00368	0.00869	0.05692
welleri_IGG_FFS	welleri	IGG	FFS	192	1168	1152	65	5.56507	1.01199	0.01185	0.00319	0.97239	0.01300	0.00334	0.05437	0.05124	0.00662	0.94563	0.05124	0.00662	0.02772	0.01306	0.00334	0.97228	0.01306	0.00334	0.05465	0.05111	0.00662	0.00043	0.00107	0.00319
cinereus_IGG_FFS	cinereus	IGG	FFS	8	1246	1213	206	16.53291	4.94703	1.74498	0.03742	0.96723	0.00810	0.00255	0.05693	0.02500	0.00448	0.94307	0.02500	0.00448	0.04720	0.01379	0.00333	0.95280	0.01379	0.00333	0.05330	0.01801	0.00380	-0.00735	0.01499	0.03742
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	2	1293	1258	49	3.78964	1.52746	0.24944	0.01389	0.98589	0.00565	0.00209	0.02746	0.02188	0.00411	0.97254	0.02188	0.00411	0.01653	0.00709	0.00234	0.98347	0.00709	0.00234	0.02488	0.01720	0.00365	-0.00387	0.00308	0.01389
cinereus_SG_FFS	cinereus	SG	FFS	15	1235	1203	100	8.09717	2.06964	0.62886	0.02257	0.97298	0.00988	0.00283	0.04865	0.03449	0.00528	0.95135	0.03449	0.00528	0.03285	0.01289	0.00323	0.96715	0.01289	0.00323	0.04683	0.02883	0.00483	-0.00342	0.00936	0.02257
