Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	6	25110	24852	2721	10.83632	2.25344	0.29364	0.00342	0.96116	0.01425	0.00075	0.07457	0.05424	0.00147	0.92543	0.05424	0.00147	0.04615	0.01822	0.00085	0.95385	0.01822	0.00085	0.05923	0.03052	0.00110	-0.02468	0.01617	0.00342
glutinosus_SG_Fresh	glutinosus	SG	Fresh	99	24811	24562	3935	15.85990	1.85934	0.12088	0.00221	0.94068	0.02115	0.00092	0.11235	0.07975	0.00179	0.88765	0.07975	0.00179	0.06931	0.02611	0.00103	0.93069	0.02611	0.00103	0.09619	0.05199	0.00145	-0.02424	0.02097	0.00221
yonahlossee_SG_Blood	yonahlossee	SG	Blood	5	24230	23988	2204	9.09616	1.43252	0.24546	0.00318	0.96320	0.01488	0.00078	0.07171	0.05789	0.00155	0.92829	0.05789	0.00155	0.04114	0.01725	0.00084	0.95886	0.01725	0.00084	0.06475	0.04597	0.00138	-0.01044	0.00796	0.00318
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	4	11459	11371	1062	9.26782	1.27550	0.19962	0.00417	0.96239	0.01521	0.00115	0.07095	0.05719	0.00223	0.92905	0.05719	0.00223	0.04198	0.01759	0.00124	0.95802	0.01759	0.00124	0.07115	0.05465	0.00218	0.00031	0.00626	0.00417
glutinosus_SG_FFS	glutinosus	SG	FFS	7	16653	16504	1807	10.85090	1.98739	0.98447	0.00769	0.96354	0.01304	0.00088	0.06406	0.04472	0.00164	0.93594	0.04472	0.00164	0.04418	0.01699	0.00101	0.95582	0.01699	0.00101	0.06380	0.03961	0.00154	-0.00060	0.01354	0.00769
welleri_IGG_FFS	welleri	IGG	FFS	4220	24446	24243	2343	9.58439	2.08259	0.20103	0.00287	0.96368	0.01397	0.00076	0.07014	0.05391	0.00149	0.92986	0.05391	0.00149	0.04207	0.01713	0.00084	0.95793	0.01713	0.00084	0.05661	0.03164	0.00114	-0.02044	0.01394	0.00287
cinereus_IGG_FFS	cinereus	IGG	FFS	188	24451	24204	4151	16.97681	6.51920	1.33676	0.00739	0.96118	0.01140	0.00068	0.07143	0.03980	0.00128	0.92857	0.03980	0.00128	0.05184	0.01667	0.00083	0.94816	0.01667	0.00083	0.05666	0.02011	0.00091	-0.02932	0.02316	0.00739
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	90	25064	24806	2636	10.51708	2.60649	0.36994	0.00384	0.96430	0.01262	0.00071	0.06817	0.04772	0.00138	0.93183	0.04772	0.00138	0.04361	0.01698	0.00082	0.95639	0.01698	0.00082	0.05391	0.02636	0.00103	-0.02414	0.01689	0.00384
cinereus_SG_FFS	cinereus	SG	FFS	300	23276	23044	1976	8.48943	1.82987	0.42356	0.00427	0.96720	0.01300	0.00075	0.06403	0.05063	0.00147	0.93597	0.05063	0.00147	0.03746	0.01556	0.00082	0.96254	0.01556	0.00082	0.05541	0.03670	0.00126	-0.01349	0.00938	0.00427
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	50	23956	23717	2344	9.78461	2.54846	0.48611	0.00450	0.96623	0.01241	0.00072	0.06528	0.04756	0.00141	0.93472	0.04756	0.00141	0.04044	0.01591	0.00081	0.95956	0.01591	0.00081	0.05217	0.02786	0.00108	-0.02209	0.01497	0.00450
montanus_SG_Fresh	montanus	SG	Fresh	187	25094	24837	3206	12.77596	3.76170	0.25533	0.00319	0.95618	0.01577	0.00079	0.08259	0.05852	0.00153	0.91741	0.05852	0.00153	0.05226	0.02011	0.00090	0.94774	0.02011	0.00090	0.06014	0.02662	0.00103	-0.04039	0.03010	0.00319
yonahlossee_SG_FFS	yonahlossee	SG	FFS	22	25032	24775	2545	10.16699	2.12152	0.19873	0.00282	0.96014	0.01564	0.00079	0.07797	0.06110	0.00156	0.92203	0.06110	0.00156	0.04526	0.01857	0.00086	0.95474	0.01857	0.00086	0.06023	0.03331	0.00115	-0.02720	0.01576	0.00282
montanus_IGG_Fresh	montanus	IGG	Fresh	159	24869	24620	3081	12.38892	2.95376	0.79390	0.00565	0.95945	0.01389	0.00075	0.07402	0.04925	0.00141	0.92598	0.04925	0.00141	0.05004	0.01888	0.00087	0.94996	0.01888	0.00087	0.06088	0.02860	0.00107	-0.02310	0.02151	0.00565
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	12	25050	24793	2485	9.92016	1.95964	0.03873	0.00124	0.96008	0.01595	0.00080	0.07824	0.06244	0.00158	0.92176	0.06244	0.00158	0.04476	0.01856	0.00086	0.95524	0.01856	0.00086	0.06069	0.03456	0.00117	-0.02633	0.01487	0.00124
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	60	25111	24853	4115	16.38724	8.12242	1.08880	0.00658	0.95893	0.01292	0.00072	0.07525	0.04440	0.00133	0.92475	0.04440	0.00133	0.05294	0.01839	0.00086	0.94706	0.01839	0.00086	0.05630	0.02078	0.00091	-0.03780	0.02602	0.00658
glutinosus_SG_Blood	glutinosus	SG	Blood	133	24495	24248	4726	19.29373	4.13386	3.13326	0.01131	0.94722	0.01539	0.00079	0.08616	0.04543	0.00136	0.91384	0.04543	0.00136	0.06922	0.02291	0.00097	0.93078	0.02291	0.00097	0.08050	0.03241	0.00115	-0.01077	0.03007	0.01131
montanus_SG_FFS	montanus	SG	FFS	18	22666	22441	2136	9.42381	2.20683	0.62274	0.00524	0.96709	0.01214	0.00073	0.06177	0.04512	0.00141	0.93823	0.04512	0.00141	0.03938	0.01560	0.00083	0.96062	0.01560	0.00083	0.05299	0.03015	0.00115	-0.01452	0.01390	0.00524
montanus_IGG_FFS	montanus	IGG	FFS	54	21576	21380	2144	9.93697	1.97641	0.50035	0.00482	0.96364	0.01376	0.00080	0.06996	0.05255	0.00156	0.93004	0.05255	0.00156	0.04257	0.01706	0.00089	0.95743	0.01706	0.00089	0.06084	0.03773	0.00132	-0.01455	0.01114	0.00482
cinereus_IGG_Blood	cinereus	IGG	Blood	70	24665	24417	2817	11.42104	2.56866	0.40845	0.00407	0.96552	0.01118	0.00067	0.06158	0.03831	0.00125	0.93842	0.03831	0.00125	0.04421	0.01611	0.00081	0.95579	0.01611	0.00081	0.05611	0.02703	0.00105	-0.00926	0.01538	0.00407
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	13	25108	24850	2790	11.11200	1.99661	0.00337	0.00037	0.95347	0.01884	0.00087	0.09079	0.07352	0.00171	0.90921	0.07352	0.00171	0.05104	0.02122	0.00092	0.94896	0.02122	0.00092	0.06807	0.03775	0.00123	-0.03407	0.01928	0.00037
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	13	24988	24758	2554	10.22091	1.91360	0.07894	0.00178	0.96067	0.01517	0.00078	0.07662	0.05897	0.00154	0.92338	0.05897	0.00154	0.04522	0.01836	0.00086	0.95478	0.01836	0.00086	0.06132	0.03422	0.00117	-0.02295	0.01401	0.00178
glutinosus_SG_Fresh	glutinosus	SG	Fresh	257	25106	24876	3693	14.70963	1.86991	0.11317	0.00212	0.94480	0.01996	0.00089	0.10573	0.07620	0.00174	0.89427	0.07620	0.00174	0.06437	0.02460	0.00099	0.93563	0.02460	0.00099	0.08935	0.04899	0.00140	-0.02458	0.01868	0.00212
yonahlossee_SG_Blood	yonahlossee	SG	Blood	14	24622	24399	2571	10.44188	2.16928	0.53866	0.00468	0.96371	0.01314	0.00073	0.06835	0.04856	0.00140	0.93165	0.04856	0.00140	0.04367	0.01712	0.00083	0.95633	0.01712	0.00083	0.05699	0.03054	0.00111	-0.01891	0.01482	0.00468
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	9	24787	24562	2035	8.20995	1.25340	0.18920	0.00276	0.96528	0.01457	0.00077	0.06701	0.05619	0.00151	0.93299	0.05619	0.00151	0.03788	0.01632	0.00081	0.96212	0.01632	0.00081	0.06682	0.05429	0.00148	-0.00028	0.00377	0.00276
glutinosus_SG_FFS	glutinosus	SG	FFS	52	17737	17602	2208	12.44855	2.41794	2.11698	0.01092	0.96035	0.01369	0.00088	0.06967	0.04654	0.00162	0.93033	0.04654	0.00162	0.04878	0.01817	0.00101	0.95122	0.01817	0.00101	0.06829	0.04031	0.00151	-0.00273	0.01460	0.01092
welleri_IGG_FFS	welleri	IGG	FFS	4350	24709	24486	2990	12.10085	3.99510	0.39519	0.00400	0.96226	0.01323	0.00073	0.07260	0.05067	0.00143	0.92740	0.05067	0.00143	0.04617	0.01721	0.00083	0.95383	0.01721	0.00083	0.05334	0.02318	0.00097	-0.03426	0.02552	0.00400
cinereus_IGG_FFS	cinereus	IGG	FFS	299	24130	23932	3309	13.71322	3.72636	0.58602	0.00493	0.96209	0.01193	0.00070	0.07097	0.04338	0.00134	0.92903	0.04338	0.00134	0.04908	0.01702	0.00084	0.95092	0.01702	0.00084	0.05762	0.02404	0.00100	-0.02405	0.01946	0.00493
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	21	25060	24830	2435	9.71668	1.89836	0.09131	0.00191	0.96190	0.01498	0.00077	0.07432	0.05832	0.00153	0.92568	0.05832	0.00153	0.04334	0.01783	0.00084	0.95666	0.01783	0.00084	0.05900	0.03357	0.00116	-0.02298	0.01378	0.00191
cinereus_SG_FFS	cinereus	SG	FFS	391	23291	23112	1796	7.71113	1.42884	0.24495	0.00324	0.96739	0.01376	0.00077	0.06324	0.05330	0.00151	0.93676	0.05330	0.00151	0.03558	0.01541	0.00081	0.96442	0.01541	0.00081	0.05813	0.04409	0.00138	-0.00766	0.00674	0.00324
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	45	24627	24402	2733	11.09758	3.42474	0.77923	0.00563	0.96512	0.01215	0.00070	0.06722	0.04627	0.00137	0.93278	0.04627	0.00137	0.04301	0.01620	0.00081	0.95699	0.01620	0.00081	0.05172	0.02427	0.00099	-0.02766	0.01889	0.00563
montanus_SG_Fresh	montanus	SG	Fresh	216	25100	24870	4130	16.45418	6.68227	0.45146	0.00424	0.95302	0.01581	0.00079	0.08878	0.05829	0.00152	0.91122	0.05829	0.00152	0.05794	0.02066	0.00091	0.94206	0.02066	0.00091	0.06260	0.02413	0.00098	-0.05067	0.03668	0.00424
yonahlossee_SG_FFS	yonahlossee	SG	FFS	16	25034	24804	2616	10.44979	2.64105	1.29167	0.00718	0.96265	0.01389	0.00074	0.07206	0.05323	0.00146	0.92794	0.05323	0.00146	0.04415	0.01753	0.00084	0.95585	0.01753	0.00084	0.05693	0.02989	0.00109	-0.02420	0.01503	0.00718
montanus_IGG_Fresh	montanus	IGG	Fresh	68	25085	24855	3458	13.78513	4.16033	0.64181	0.00506	0.95589	0.01504	0.00077	0.08183	0.05439	0.00147	0.91817	0.05439	0.00147	0.05426	0.02022	0.00090	0.94574	0.02022	0.00090	0.06178	0.02633	0.00102	-0.03680	0.02862	0.00506
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	36	25070	24840	2808	11.20064	3.71631	0.85454	0.00584	0.96334	0.01291	0.00072	0.06993	0.04850	0.00139	0.93007	0.04850	0.00139	0.04480	0.01721	0.00083	0.95520	0.01721	0.00083	0.05281	0.02420	0.00098	-0.03021	0.02020	0.00584
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	24	25109	24879	3194	12.72054	2.85276	0.14994	0.00244	0.95886	0.01406	0.00075	0.07868	0.05305	0.00145	0.92132	0.05305	0.00145	0.05078	0.01887	0.00087	0.94922	0.01887	0.00087	0.06146	0.02773	0.00105	-0.02928	0.02048	0.00244
glutinosus_SG_Blood	glutinosus	SG	Blood	79	21127	20952	2883	13.64605	1.61145	0.23759	0.00335	0.94841	0.01898	0.00095	0.09755	0.07140	0.00184	0.90245	0.07140	0.00184	0.05991	0.02325	0.00105	0.94009	0.02325	0.00105	0.08952	0.05576	0.00162	-0.01205	0.01433	0.00335
montanus_SG_FFS	montanus	SG	FFS	10	21954	21755	2043	9.30582	2.23823	0.71353	0.00570	0.96795	0.01175	0.00073	0.06055	0.04402	0.00142	0.93945	0.04402	0.00142	0.03855	0.01522	0.00083	0.96145	0.01522	0.00083	0.05215	0.02998	0.00117	-0.01397	0.01278	0.00570
montanus_IGG_FFS	montanus	IGG	FFS	20	23757	23546	2819	11.86598	2.99979	1.14906	0.00695	0.96246	0.01288	0.00074	0.07063	0.04762	0.00142	0.92937	0.04762	0.00142	0.04650	0.01738	0.00086	0.95350	0.01738	0.00086	0.05890	0.03002	0.00112	-0.02080	0.01721	0.00695
cinereus_IGG_Blood	cinereus	IGG	Blood	135	23420	23230	2386	10.18787	2.19910	0.55949	0.00489	0.96785	0.01082	0.00068	0.05473	0.03492	0.00122	0.94527	0.03492	0.00122	0.04060	0.01528	0.00081	0.95940	0.01528	0.00081	0.05440	0.02940	0.00112	-0.00059	0.01423	0.00489
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	6	25067	24837	2428	9.68604	1.37743	0.23499	0.00306	0.96057	0.01591	0.00080	0.07735	0.06238	0.00158	0.92265	0.06238	0.00158	0.04393	0.01835	0.00086	0.95607	0.01835	0.00086	0.07193	0.05313	0.00146	-0.00814	0.00628	0.00306
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	26	25111	24974	3273	13.03413	5.21516	0.35812	0.00378	0.95775	0.01484	0.00077	0.08050	0.05557	0.00149	0.91950	0.05557	0.00149	0.05125	0.01954	0.00088	0.94875	0.01954	0.00088	0.05656	0.02380	0.00097	-0.04507	0.03105	0.00378
glutinosus_SG_Fresh	glutinosus	SG	Fresh	249	25106	24969	3693	14.70963	1.86991	0.11317	0.00212	0.94480	0.01996	0.00089	0.10573	0.07620	0.00174	0.89427	0.07620	0.00174	0.06437	0.02460	0.00099	0.93563	0.02460	0.00099	0.08935	0.04899	0.00140	-0.02458	0.01868	0.00212
yonahlossee_SG_Blood	yonahlossee	SG	Blood	12	24999	24865	2724	10.89644	2.67099	0.30238	0.00348	0.96192	0.01381	0.00074	0.07234	0.05164	0.00144	0.92766	0.05164	0.00144	0.04566	0.01791	0.00085	0.95434	0.01791	0.00085	0.05605	0.02732	0.00105	-0.02761	0.01932	0.00348
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	6	11459	11399	1062	9.26782	1.27550	0.19962	0.00417	0.96239	0.01521	0.00115	0.07095	0.05719	0.00223	0.92905	0.05719	0.00223	0.04198	0.01759	0.00124	0.95802	0.01759	0.00124	0.07115	0.05465	0.00218	0.00031	0.00626	0.00417
glutinosus_SG_FFS	glutinosus	SG	FFS	65	18342	18258	2205	12.02159	2.44515	1.74060	0.00974	0.96245	0.01273	0.00083	0.06486	0.04233	0.00152	0.93514	0.04233	0.00152	0.04682	0.01735	0.00097	0.95318	0.01735	0.00097	0.06388	0.03624	0.00141	-0.00177	0.01565	0.00974
welleri_IGG_FFS	welleri	IGG	FFS	4337	24706	24575	3010	12.18328	3.93629	0.28366	0.00339	0.96190	0.01340	0.00074	0.07328	0.05097	0.00144	0.92672	0.05097	0.00144	0.04651	0.01733	0.00084	0.95349	0.01733	0.00084	0.05374	0.02332	0.00097	-0.03498	0.02495	0.00339
cinereus_IGG_FFS	cinereus	IGG	FFS	150	24013	23890	2886	12.01849	2.79565	0.26038	0.00329	0.96326	0.01217	0.00071	0.06910	0.04480	0.00137	0.93090	0.04480	0.00137	0.04644	0.01691	0.00084	0.95356	0.01691	0.00084	0.05809	0.02750	0.00107	-0.01862	0.01592	0.00329
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	38	23746	23624	2168	9.12996	1.71001	0.20590	0.00294	0.96562	0.01319	0.00075	0.06578	0.05019	0.00145	0.93422	0.05019	0.00145	0.04002	0.01630	0.00083	0.95998	0.01630	0.00083	0.05747	0.03537	0.00122	-0.01247	0.01056	0.00294
cinereus_SG_FFS	cinereus	SG	FFS	525	24403	24277	2643	10.83064	3.45671	1.82202	0.00864	0.96618	0.01173	0.00069	0.06214	0.04199	0.00131	0.93786	0.04199	0.00131	0.04189	0.01582	0.00081	0.95811	0.01582	0.00081	0.05105	0.02436	0.00100	-0.01961	0.01860	0.00864
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	117	24627	24494	2733	11.09758	3.42474	0.77923	0.00563	0.96512	0.01215	0.00070	0.06722	0.04627	0.00137	0.93278	0.04627	0.00137	0.04301	0.01620	0.00081	0.95699	0.01620	0.00081	0.05172	0.02427	0.00099	-0.02766	0.01889	0.00563
montanus_SG_Fresh	montanus	SG	Fresh	96	25093	24957	3407	13.57749	4.88794	0.15498	0.00249	0.95398	0.01673	0.00082	0.08718	0.06254	0.00158	0.91282	0.06254	0.00158	0.05435	0.02081	0.00091	0.94565	0.02081	0.00091	0.06055	0.02583	0.00101	-0.04907	0.03685	0.00249
yonahlossee_SG_FFS	yonahlossee	SG	FFS	2	24225	24104	1936	7.99174	1.05003	0.04753	0.00140	0.96080	0.01787	0.00086	0.07831	0.07141	0.00172	0.92169	0.07141	0.00172	0.03958	0.01808	0.00086	0.96042	0.01808	0.00086	0.07816	0.07113	0.00171	-0.00023	0.00024	0.00140
montanus_IGG_Fresh	montanus	IGG	Fresh	84	25085	24949	3173	12.64899	2.88678	0.12049	0.00219	0.95445	0.01671	0.00082	0.08607	0.06246	0.00158	0.91393	0.06246	0.00158	0.05353	0.02083	0.00091	0.94647	0.02083	0.00091	0.06477	0.03059	0.00110	-0.03597	0.02676	0.00219
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	34	25111	24974	3103	12.35713	5.26630	0.38058	0.00389	0.95997	0.01437	0.00076	0.07692	0.05441	0.00147	0.92308	0.05441	0.00147	0.04811	0.01846	0.00086	0.95189	0.01846	0.00086	0.05332	0.02268	0.00095	-0.04414	0.03017	0.00389
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	14	24953	24819	2960	11.86230	2.60706	0.36319	0.00382	0.96223	0.01270	0.00071	0.06958	0.04515	0.00135	0.93042	0.04515	0.00135	0.04729	0.01763	0.00084	0.95271	0.01763	0.00084	0.05853	0.02758	0.00105	-0.01888	0.01671	0.00382
glutinosus_SG_Blood	glutinosus	SG	Blood	85	21343	21234	3094	14.49656	1.60516	0.23895	0.00335	0.94572	0.01964	0.00096	0.10214	0.07351	0.00186	0.89786	0.07351	0.00186	0.06338	0.02426	0.00107	0.93662	0.02426	0.00107	0.09386	0.05706	0.00164	-0.01242	0.01568	0.00335
montanus_SG_FFS	montanus	SG	FFS	18	24100	23968	2892	12.00000	4.20004	2.92280	0.01101	0.96580	0.01117	0.00068	0.06163	0.03872	0.00127	0.93837	0.03872	0.00127	0.04371	0.01591	0.00081	0.95629	0.01591	0.00081	0.05160	0.02340	0.00099	-0.01899	0.01977	0.01101
montanus_IGG_FFS	montanus	IGG	FFS	58	24071	23942	3067	12.74147	3.94417	2.48704	0.01016	0.96294	0.01219	0.00071	0.06791	0.04305	0.00134	0.93209	0.04305	0.00134	0.04700	0.01703	0.00084	0.95300	0.01703	0.00084	0.05649	0.02626	0.00104	-0.02132	0.01920	0.01016
cinereus_IGG_Blood	cinereus	IGG	Blood	103	24450	24324	1947	7.96319	1.41027	0.24196	0.00315	0.96714	0.01361	0.00075	0.06274	0.05185	0.00146	0.93726	0.05185	0.00146	0.03634	0.01555	0.00080	0.96366	0.01555	0.00080	0.06040	0.04624	0.00138	-0.00352	0.00623	0.00315
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	5	25108	24971	2790	11.11200	1.99661	0.00337	0.00037	0.95347	0.01884	0.00087	0.09079	0.07352	0.00171	0.90921	0.07352	0.00171	0.05104	0.02122	0.00092	0.94896	0.02122	0.00092	0.06807	0.03775	0.00123	-0.03407	0.01928	0.00037
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	25	25111	24881	3289	13.09785	5.17144	0.42592	0.00412	0.95838	0.01441	0.00076	0.07923	0.05378	0.00146	0.92077	0.05378	0.00146	0.05096	0.01929	0.00088	0.94904	0.01929	0.00088	0.05626	0.02352	0.00097	-0.04332	0.02936	0.00412
glutinosus_SG_Fresh	glutinosus	SG	Fresh	220	25106	24876	3693	14.70963	1.86991	0.11317	0.00212	0.94480	0.01996	0.00089	0.10573	0.07620	0.00174	0.89427	0.07620	0.00174	0.06437	0.02460	0.00099	0.93563	0.02460	0.00099	0.08935	0.04899	0.00140	-0.02458	0.01868	0.00212
yonahlossee_SG_Blood	yonahlossee	SG	Blood	2	24191	23976	2171	8.97441	1.43136	0.24530	0.00318	0.96419	0.01436	0.00077	0.06992	0.05597	0.00152	0.93008	0.05597	0.00152	0.04034	0.01684	0.00083	0.95966	0.01684	0.00083	0.06339	0.04483	0.00136	-0.00980	0.00735	0.00318
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	14	24766	24540	2147	8.66914	1.33409	0.22248	0.00300	0.96187	0.01631	0.00081	0.07593	0.06495	0.00162	0.92407	0.06495	0.00162	0.04074	0.01773	0.00085	0.95926	0.01773	0.00085	0.06740	0.05173	0.00145	-0.01280	0.00672	0.00300
glutinosus_SG_FFS	glutinosus	SG	FFS	44	16343	16235	1774	10.85480	2.00184	1.02545	0.00792	0.96406	0.01273	0.00088	0.06324	0.04352	0.00163	0.93676	0.04352	0.00163	0.04382	0.01675	0.00101	0.95618	0.01675	0.00101	0.06286	0.03865	0.00154	-0.00095	0.01296	0.00792
welleri_IGG_FFS	welleri	IGG	FFS	4206	24423	24245	2350	9.62208	2.00704	0.11779	0.00220	0.96354	0.01400	0.00076	0.07131	0.05462	0.00150	0.92869	0.05462	0.00150	0.04226	0.01718	0.00084	0.95774	0.01718	0.00084	0.05739	0.03237	0.00115	-0.02106	0.01249	0.00220
cinereus_IGG_FFS	cinereus	IGG	FFS	77	24277	24060	3045	12.54274	2.92635	0.21677	0.00299	0.96222	0.01244	0.00072	0.07101	0.04571	0.00137	0.92899	0.04571	0.00137	0.04782	0.01720	0.00084	0.95218	0.01720	0.00084	0.05851	0.02634	0.00104	-0.02126	0.01785	0.00299
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	22	25027	24797	2303	9.20206	1.71858	0.20223	0.00284	0.96497	0.01354	0.00074	0.06819	0.05256	0.00145	0.93181	0.05256	0.00145	0.04052	0.01656	0.00081	0.95948	0.01656	0.00081	0.05802	0.03565	0.00119	-0.01524	0.01021	0.00284
cinereus_SG_FFS	cinereus	SG	FFS	461	24474	24258	3220	13.15682	5.74806	4.17360	0.01306	0.96568	0.01093	0.00067	0.06279	0.03816	0.00125	0.93721	0.03816	0.00125	0.04442	0.01563	0.00080	0.95558	0.01563	0.00080	0.04990	0.02015	0.00091	-0.02483	0.02076	0.01306
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	47	24490	24268	2666	10.88608	3.41597	0.80189	0.00572	0.96560	0.01204	0.00070	0.06635	0.04610	0.00137	0.93365	0.04610	0.00137	0.04236	0.01604	0.00081	0.95764	0.01604	0.00081	0.05116	0.02435	0.00100	-0.02700	0.01896	0.00572
montanus_SG_Fresh	montanus	SG	Fresh	392	25102	24873	4149	16.52856	6.64792	0.50334	0.00448	0.95335	0.01562	0.00079	0.08796	0.05738	0.00151	0.91204	0.05738	0.00151	0.05770	0.02048	0.00090	0.94230	0.02048	0.00090	0.06237	0.02392	0.00098	-0.04958	0.03615	0.00448
yonahlossee_SG_FFS	yonahlossee	SG	FFS	11	25034	24805	2598	10.37789	2.54182	0.93575	0.00611	0.96215	0.01422	0.00075	0.07327	0.05477	0.00148	0.92673	0.05477	0.00148	0.04439	0.01775	0.00084	0.95561	0.01775	0.00084	0.05749	0.03045	0.00110	-0.02513	0.01535	0.00611
montanus_IGG_Fresh	montanus	IGG	Fresh	48	22609	22407	2262	10.00487	1.63674	0.23131	0.00320	0.96165	0.01478	0.00081	0.07342	0.05636	0.00158	0.92658	0.05636	0.00158	0.04419	0.01795	0.00089	0.95581	0.01795	0.00089	0.06534	0.04183	0.00136	-0.01212	0.01082	0.00320
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	23	25110	24880	3035	12.08682	4.72895	0.82446	0.00573	0.96133	0.01355	0.00073	0.07397	0.05103	0.00143	0.92603	0.05103	0.00143	0.04724	0.01802	0.00085	0.95276	0.01802	0.00085	0.05326	0.02295	0.00096	-0.03807	0.02542	0.00573
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	14	25111	24881	3446	13.72307	4.30875	0.67596	0.00519	0.96006	0.01295	0.00072	0.07355	0.04549	0.00135	0.92645	0.04549	0.00135	0.05079	0.01832	0.00085	0.94921	0.01832	0.00085	0.05719	0.02324	0.00096	-0.03060	0.02270	0.00519
glutinosus_SG_Blood	glutinosus	SG	Blood	96	23163	22958	3358	14.49726	1.68748	0.21486	0.00305	0.94374	0.02091	0.00095	0.10618	0.07869	0.00184	0.89382	0.07869	0.00184	0.06438	0.02500	0.00104	0.93562	0.02500	0.00104	0.09404	0.05665	0.00156	-0.01822	0.01830	0.00305
montanus_SG_FFS	montanus	SG	FFS	0	18321	18176	1361	7.42863	1.20850	0.16504	0.00300	0.96679	0.01452	0.00089	0.06544	0.05723	0.00177	0.93456	0.05723	0.00177	0.03518	0.01562	0.00092	0.96482	0.01562	0.00092	0.06366	0.05384	0.00171	-0.00267	0.00280	0.00300
montanus_IGG_FFS	montanus	IGG	FFS	95	23623	23416	2877	12.17881	3.65699	1.95087	0.00909	0.96442	0.01176	0.00071	0.06580	0.04210	0.00133	0.93420	0.04210	0.00133	0.04511	0.01640	0.00083	0.95489	0.01640	0.00083	0.05479	0.02593	0.00105	-0.02031	0.01768	0.00909
cinereus_IGG_Blood	cinereus	IGG	Blood	95	24621	24398	2905	11.79887	3.13119	1.33023	0.00735	0.96714	0.01014	0.00064	0.05530	0.03155	0.00113	0.94470	0.03155	0.00113	0.04329	0.01534	0.00079	0.95671	0.01534	0.00079	0.05340	0.02467	0.00100	-0.00316	0.01653	0.00735
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	7	25108	24878	2790	11.11200	1.99661	0.00337	0.00037	0.95347	0.01884	0.00087	0.09079	0.07352	0.00171	0.90921	0.07352	0.00171	0.05104	0.02122	0.00092	0.94896	0.02122	0.00092	0.06807	0.03775	0.00123	-0.03407	0.01928	0.00037
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	24	25105	24670	3150	12.54730	4.21641	0.35274	0.00375	0.95881	0.01443	0.00076	0.07848	0.05406	0.00147	0.92152	0.05406	0.00147	0.05013	0.01914	0.00087	0.94987	0.01914	0.00087	0.05672	0.02453	0.00099	-0.04000	0.02702	0.00375
glutinosus_SG_Fresh	glutinosus	SG	Fresh	92	25106	24671	3693	14.70963	1.86991	0.11317	0.00212	0.94480	0.01996	0.00089	0.10573	0.07620	0.00174	0.89427	0.07620	0.00174	0.06437	0.02460	0.00099	0.93563	0.02460	0.00099	0.08935	0.04899	0.00140	-0.02458	0.01868	0.00212
yonahlossee_SG_Blood	yonahlossee	SG	Blood	8	24230	23817	2204	9.09616	1.43252	0.24546	0.00318	0.96320	0.01488	0.00078	0.07171	0.05789	0.00155	0.92829	0.05789	0.00155	0.04114	0.01725	0.00084	0.95886	0.01725	0.00084	0.06475	0.04597	0.00138	-0.01044	0.00796	0.00318
