Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	49	46	9	18.36735	1.77551	0.17772	0.06022	0.93367	0.02285	0.02160	0.11224	0.07568	0.03930	0.88776	0.07568	0.03930	0.07908	0.02910	0.02437	0.92092	0.02910	0.02437	0.10544	0.05173	0.03249	-0.01020	0.03635	0.06022
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	49	46	12	24.48980	1.42857	0.25000	0.07143	0.89796	0.03625	0.02720	0.20408	0.14498	0.05440	0.79592	0.14498	0.05440	0.11224	0.04052	0.02876	0.88776	0.04052	0.02876	0.20408	0.14498	0.05440	0.00000	0.00000	0.07143
glutinosus_SG_FFS	glutinosus	SG	FFS	0	34	31	9	26.47059	2.44118	2.49643	0.27097	0.89314	0.03736	0.03315	0.21373	0.14944	0.06630	0.78627	0.14944	0.06630	0.11837	0.04274	0.03545	0.88163	0.04274	0.03545	0.18543	0.12073	0.05959	-0.05252	0.02615	0.27097
welleri_IGG_FFS	welleri	IGG	FFS	5	32	32	5	15.62500	2.71875	0.27319	0.09240	0.95052	0.01562	0.02209	0.09896	0.06247	0.04418	0.90104	0.06247	0.04418	0.06380	0.02363	0.02718	0.93620	0.02363	0.02718	0.08021	0.03770	0.03432	-0.03125	0.01109	0.09240
cinereus_IGG_FFS	cinereus	IGG	FFS	0	14	14	0	0.00000	7.07143	3.45604	0.49685	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.49685
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	0	49	46	12	24.48980	2.00000	0.00000	0.00000	0.92347	0.02136	0.02088	0.15306	0.08546	0.04176	0.84694	0.08546	0.04176	0.09949	0.03189	0.02551	0.90051	0.03189	0.02551	0.13265	0.05669	0.03401	-0.03061	0.01467	0.00000
cinereus_SG_FFS	cinereus	SG	FFS	2	16	16	1	6.25000	2.12500	1.18333	0.27195	0.98438	0.00391	0.01562	0.03125	0.01562	0.03125	0.96875	0.01562	0.03125	0.02344	0.00879	0.02344	0.97656	0.00879	0.02344	0.03125	0.01562	0.03125	0.00000	0.00000	0.27195
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	0	49	46	13	26.53061	3.40816	0.53827	0.10481	0.88776	0.03900	0.02821	0.22449	0.15602	0.05643	0.77551	0.15602	0.05643	0.12287	0.04417	0.03003	0.87713	0.04417	0.03003	0.14645	0.06320	0.03591	-0.13401	0.06718	0.10481
montanus_SG_Fresh	montanus	SG	Fresh	0	49	46	14	28.57143	4.00000	0.00000	0.00000	0.89541	0.03082	0.02508	0.20918	0.12330	0.05016	0.79082	0.12330	0.05016	0.12691	0.04266	0.02951	0.87309	0.04266	0.02951	0.14504	0.05572	0.03372	-0.11803	0.04876	0.00000
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	49	46	12	24.48980	1.00000	0.00000	0.00000	0.87755	0.04719	0.03103	0.24490	0.18878	0.06207	0.75510	0.18878	0.06207	0.12245	0.04719	0.03103	0.87755	0.04719	0.03103	0.24490	0.18878	0.06207	0.00000	0.00000	0.00000
montanus_IGG_Fresh	montanus	IGG	Fresh	0	49	46	9	18.36735	4.48980	0.25510	0.07215	0.92041	0.02999	0.02474	0.15918	0.11997	0.04948	0.84082	0.11997	0.04948	0.08776	0.03513	0.02678	0.91224	0.03513	0.02678	0.09848	0.04429	0.03007	-0.11064	0.06314	0.07215
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	0	49	46	13	26.53061	2.34694	0.23129	0.06870	0.89796	0.03306	0.02598	0.20408	0.13225	0.05195	0.79592	0.13225	0.05195	0.11848	0.04085	0.02887	0.88152	0.04085	0.02887	0.14966	0.06561	0.03659	-0.08844	0.03658	0.06870
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	0	49	46	16	32.65306	4.57143	1.00000	0.14286	0.87959	0.03624	0.02720	0.24082	0.14497	0.05439	0.75918	0.14497	0.05439	0.14082	0.04543	0.03045	0.85918	0.04543	0.03045	0.15646	0.05609	0.03383	-0.15707	0.07646	0.14286
glutinosus_SG_Blood	glutinosus	SG	Blood	1	49	46	18	36.73469	2.00000	0.00000	0.00000	0.88265	0.02891	0.02429	0.23469	0.11565	0.04858	0.76531	0.11565	0.04858	0.15051	0.04100	0.02893	0.84949	0.04100	0.02893	0.20068	0.07289	0.03857	-0.05102	0.02338	0.00000
montanus_SG_FFS	montanus	SG	FFS	0	47	44	11	23.40426	3.87234	3.89639	0.28793	0.92254	0.02592	0.02348	0.13212	0.07455	0.03983	0.86788	0.07455	0.03983	0.09217	0.03188	0.02604	0.90783	0.03188	0.02604	0.11422	0.05373	0.03381	-0.03413	0.01848	0.28793
