Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
welleri_IGG_FFS	welleri	IGG	FFS	417	2272	2252	262	11.53169	2.80810	0.28372	0.01117	0.96074	0.01427	0.00251	0.07625	0.05469	0.00491	0.92375	0.05469	0.00491	0.04690	0.01800	0.00281	0.95310	0.01800	0.00281	0.05784	0.02792	0.00351	-0.03093	0.01926	0.01117
cinereus_IGG_FFS	cinereus	IGG	FFS	18	2268	2249	310	13.66843	3.48545	0.69454	0.01750	0.96436	0.01050	0.00215	0.06504	0.03764	0.00407	0.93496	0.03764	0.00407	0.04776	0.01608	0.00266	0.95224	0.01608	0.00266	0.05651	0.02291	0.00318	-0.01453	0.01970	0.01750
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	4	2316	2296	168	7.25389	1.61269	0.23740	0.01012	0.97172	0.01135	0.00221	0.05484	0.04386	0.00435	0.94516	0.04386	0.00435	0.03228	0.01360	0.00242	0.96772	0.01360	0.00242	0.04721	0.03077	0.00364	-0.01144	0.00818	0.01012
cinereus_SG_FFS	cinereus	SG	FFS	40	2091	2076	230	10.99952	3.10904	2.94887	0.03755	0.96692	0.01123	0.00232	0.05859	0.03805	0.00427	0.94141	0.03805	0.00427	0.04153	0.01543	0.00272	0.95847	0.01543	0.00272	0.05377	0.02882	0.00371	-0.00986	0.01570	0.03755
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	5	2160	2143	180	8.33333	2.28148	0.57659	0.01634	0.97060	0.01111	0.00227	0.05602	0.04189	0.00440	0.94398	0.04189	0.00440	0.03485	0.01402	0.00255	0.96515	0.01402	0.00255	0.04645	0.02646	0.00350	-0.01595	0.01258	0.01634
montanus_SG_Fresh	montanus	SG	Fresh	28	2329	2309	228	9.78961	4.47746	0.53396	0.01514	0.96783	0.01165	0.00224	0.05853	0.04136	0.00421	0.94147	0.04136	0.00421	0.03897	0.01533	0.00257	0.96103	0.01533	0.00257	0.04372	0.01929	0.00288	-0.02732	0.02459	0.01514
yonahlossee_SG_FFS	yonahlossee	SG	FFS	4	2302	2283	200	8.68810	1.97654	0.30714	0.01155	0.96663	0.01317	0.00239	0.06515	0.05139	0.00472	0.93485	0.05139	0.00472	0.03819	0.01584	0.00262	0.96181	0.01584	0.00262	0.05175	0.02994	0.00361	-0.02056	0.01250	0.01155
montanus_IGG_Fresh	montanus	IGG	Fresh	17	2307	2288	225	9.75293	2.69788	0.84060	0.01909	0.96838	0.01117	0.00220	0.05884	0.04061	0.00420	0.94116	0.04061	0.00420	0.03892	0.01496	0.00255	0.96108	0.01496	0.00255	0.04865	0.02421	0.00324	-0.01725	0.01497	0.01909
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	3	2334	2314	231	9.89717	3.01328	0.41860	0.01339	0.96525	0.01304	0.00236	0.06665	0.04992	0.00462	0.93335	0.04992	0.00462	0.04101	0.01629	0.00264	0.95899	0.01629	0.00264	0.05004	0.02469	0.00325	-0.02816	0.02065	0.01339
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	0	2333	2313	214	9.17274	1.85727	0.12241	0.00724	0.96485	0.01367	0.00242	0.06772	0.05244	0.00474	0.93228	0.05244	0.00474	0.04051	0.01661	0.00267	0.95949	0.01661	0.00267	0.05615	0.03287	0.00375	-0.01736	0.01224	0.00724
glutinosus_SG_Blood	glutinosus	SG	Blood	11	1986	1970	226	11.37966	1.99899	0.91889	0.02151	0.96035	0.01459	0.00271	0.06856	0.04802	0.00492	0.93144	0.04802	0.00492	0.04700	0.01825	0.00303	0.95300	0.01825	0.00303	0.06619	0.03999	0.00449	-0.00409	0.01462	0.02151
montanus_SG_FFS	montanus	SG	FFS	4	1533	1519	119	7.76256	1.45401	0.39687	0.01609	0.96899	0.01276	0.00289	0.06072	0.04991	0.00571	0.93928	0.04991	0.00571	0.03459	0.01468	0.00309	0.96541	0.01468	0.00309	0.05762	0.04455	0.00539	-0.00499	0.00442	0.01609
montanus_IGG_FFS	montanus	IGG	FFS	7	1957	1940	189	9.65764	2.67910	1.92356	0.03135	0.97113	0.00984	0.00224	0.05295	0.03526	0.00424	0.94705	0.03526	0.00424	0.03641	0.01355	0.00263	0.96359	0.01355	0.00263	0.04700	0.02475	0.00356	-0.01027	0.01340	0.03135
cinereus_IGG_Blood	cinereus	IGG	Blood	16	2258	2239	195	8.63596	1.34190	0.22510	0.00998	0.96247	0.01595	0.00266	0.07374	0.06268	0.00527	0.92626	0.06268	0.00527	0.04036	0.01750	0.00278	0.95964	0.01750	0.00278	0.07270	0.06022	0.00516	-0.00155	0.00277	0.00998
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	6	2334	2314	209	8.95458	1.99486	0.00512	0.00148	0.96294	0.01524	0.00255	0.07155	0.05874	0.00502	0.92845	0.05874	0.00502	0.04092	0.01735	0.00273	0.95908	0.01735	0.00273	0.05456	0.03084	0.00363	-0.02549	0.01596	0.00148
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	3	2297	2279	195	8.48933	1.85764	0.12215	0.00729	0.96713	0.01297	0.00238	0.06356	0.04997	0.00466	0.93644	0.04997	0.00466	0.03766	0.01562	0.00261	0.96234	0.01562	0.00261	0.05036	0.02800	0.00349	-0.01981	0.01278	0.00729
glutinosus_SG_Fresh	glutinosus	SG	Fresh	30	2333	2315	300	12.85898	1.95114	0.04650	0.00446	0.95349	0.01665	0.00267	0.09001	0.06415	0.00524	0.90999	0.06415	0.00524	0.05540	0.02130	0.00302	0.94460	0.02130	0.00302	0.07501	0.03961	0.00412	-0.02250	0.01525	0.00446
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	2283	2266	181	7.92816	1.67236	0.22039	0.00983	0.96781	0.01320	0.00241	0.06088	0.04975	0.00467	0.93912	0.04975	0.00467	0.03592	0.01528	0.00259	0.96408	0.01528	0.00259	0.05227	0.03403	0.00386	-0.01292	0.01156	0.00983
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	2293	2275	159	6.93415	1.25687	0.19097	0.00913	0.96893	0.01368	0.00244	0.06215	0.05471	0.00488	0.93785	0.05471	0.00488	0.03287	0.01469	0.00253	0.96713	0.01469	0.00253	0.05677	0.04638	0.00450	-0.00807	0.00397	0.00913
glutinosus_SG_FFS	glutinosus	SG	FFS	5	1465	1453	127	8.66894	2.15358	2.21752	0.03891	0.97395	0.00889	0.00246	0.04345	0.02872	0.00443	0.95655	0.02872	0.00443	0.03298	0.01255	0.00293	0.96702	0.01255	0.00293	0.04494	0.02632	0.00424	0.00303	0.01284	0.03891
welleri_IGG_FFS	welleri	IGG	FFS	402	2268	2255	230	10.14109	1.95459	0.09807	0.00658	0.96175	0.01454	0.00253	0.07576	0.05762	0.00504	0.92424	0.05762	0.00504	0.04451	0.01796	0.00281	0.95549	0.01796	0.00281	0.06095	0.03449	0.00390	-0.02227	0.01191	0.00658
cinereus_IGG_FFS	cinereus	IGG	FFS	4	2187	2170	262	11.97988	2.53864	0.44899	0.01433	0.96563	0.01071	0.00221	0.06356	0.03731	0.00413	0.93644	0.03731	0.00413	0.04498	0.01587	0.00269	0.95502	0.01587	0.00269	0.05673	0.02619	0.00346	-0.01181	0.01108	0.01433
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	1	2325	2307	178	7.65591	1.84688	0.12973	0.00747	0.96903	0.01270	0.00234	0.06022	0.04930	0.00460	0.93978	0.04930	0.00460	0.03462	0.01475	0.00252	0.96538	0.01475	0.00252	0.04703	0.02757	0.00344	-0.01978	0.01209	0.00747
cinereus_SG_FFS	cinereus	SG	FFS	42	2253	2236	297	13.18242	4.36751	2.88974	0.03581	0.96461	0.01122	0.00223	0.06249	0.03734	0.00407	0.93751	0.03734	0.00407	0.04584	0.01602	0.00267	0.95416	0.01602	0.00267	0.05343	0.02266	0.00317	-0.01678	0.01967	0.03581
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	3	2191	2173	193	8.80876	2.73482	1.13376	0.02275	0.97106	0.01060	0.00220	0.05492	0.03999	0.00427	0.94508	0.03999	0.00427	0.03501	0.01372	0.00250	0.96499	0.01372	0.00250	0.04522	0.02465	0.00335	-0.01682	0.01450	0.02275
montanus_SG_Fresh	montanus	SG	Fresh	12	2324	2306	262	11.27367	2.81110	0.20063	0.00929	0.96242	0.01349	0.00241	0.07186	0.05132	0.00470	0.92814	0.05132	0.00470	0.04537	0.01729	0.00273	0.95463	0.01729	0.00273	0.05534	0.02593	0.00334	-0.02771	0.02131	0.00929
yonahlossee_SG_FFS	yonahlossee	SG	FFS	3	2134	2116	143	6.70103	1.23290	0.41221	0.01390	0.97016	0.01322	0.00249	0.05902	0.05218	0.00494	0.94098	0.05218	0.00494	0.03147	0.01410	0.00257	0.96853	0.01410	0.00257	0.05789	0.05036	0.00486	-0.00196	0.00158	0.01390
montanus_IGG_Fresh	montanus	IGG	Fresh	13	2331	2313	258	11.06821	4.02231	0.64070	0.01658	0.96486	0.01236	0.00230	0.06403	0.04361	0.00433	0.93597	0.04361	0.00433	0.04309	0.01645	0.00266	0.95691	0.01645	0.00266	0.04914	0.02143	0.00303	-0.02666	0.02373	0.01658
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	2236	2219	150	6.70841	1.12254	0.10757	0.00694	0.96836	0.01435	0.00253	0.06239	0.05662	0.00503	0.93761	0.05662	0.00503	0.03259	0.01488	0.00258	0.96741	0.01488	0.00258	0.06149	0.05464	0.00494	-0.00134	0.00201	0.00694
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	12	2334	2316	396	16.96658	7.18423	0.86360	0.01924	0.96213	0.01164	0.00223	0.07057	0.04136	0.00421	0.92943	0.04136	0.00421	0.04959	0.01629	0.00264	0.95041	0.01629	0.00264	0.05326	0.01875	0.00283	-0.03369	0.02486	0.01924
glutinosus_SG_Blood	glutinosus	SG	Blood	7	1894	1879	191	10.08448	1.53432	0.24895	0.01146	0.95882	0.01659	0.00296	0.07761	0.06238	0.00574	0.92239	0.06238	0.00574	0.04580	0.01908	0.00317	0.95420	0.01908	0.00317	0.06881	0.04583	0.00492	-0.01320	0.01356	0.01146
montanus_SG_FFS	montanus	SG	FFS	6	2123	2109	197	9.27932	3.23222	3.04831	0.03789	0.97225	0.00933	0.00210	0.05024	0.03231	0.00390	0.94976	0.03231	0.00390	0.03531	0.01337	0.00251	0.96469	0.01337	0.00251	0.04412	0.02260	0.00326	-0.01178	0.01223	0.03789
montanus_IGG_FFS	montanus	IGG	FFS	3	1974	1959	171	8.66261	1.98936	0.66233	0.01832	0.96931	0.01157	0.00242	0.05632	0.04181	0.00460	0.94368	0.04181	0.00460	0.03637	0.01457	0.00272	0.96363	0.01457	0.00272	0.05138	0.03164	0.00400	-0.00819	0.01242	0.01832
cinereus_IGG_Blood	cinereus	IGG	Blood	22	2292	2274	295	12.87086	3.07941	1.08317	0.02174	0.96445	0.01100	0.00219	0.06006	0.03505	0.00391	0.93994	0.03505	0.00391	0.04659	0.01619	0.00266	0.95341	0.01619	0.00266	0.05840	0.02741	0.00346	-0.00223	0.01866	0.02174
