Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	1	2083	2075	144	6.91311	3.83149	0.19590	0.00970	0.97950	0.00710	0.00185	0.03741	0.02507	0.00347	0.96259	0.02507	0.00347	0.02597	0.01003	0.00219	0.97403	0.01003	0.00219	0.02999	0.01340	0.00254	-0.01320	0.01232	0.00970
glutinosus_SG_Fresh	glutinosus	SG	Fresh	9	2054	2047	238	11.58715	1.87342	0.11061	0.00734	0.95813	0.01517	0.00272	0.07546	0.05373	0.00511	0.92454	0.05373	0.00511	0.04990	0.01946	0.00308	0.95010	0.01946	0.00308	0.06897	0.03832	0.00432	-0.00974	0.01720	0.00734
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	2056	2049	114	5.54475	2.33512	0.37377	0.01348	0.98079	0.00729	0.00188	0.03470	0.02580	0.00354	0.96530	0.02580	0.00354	0.02312	0.00953	0.00215	0.97688	0.00953	0.00215	0.02993	0.01661	0.00284	-0.00778	0.00980	0.01348
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	2039	2031	108	5.29671	1.32614	0.21988	0.01038	0.97805	0.00936	0.00214	0.04389	0.03745	0.00429	0.95611	0.03745	0.00429	0.02422	0.01068	0.00229	0.97578	0.01068	0.00229	0.03883	0.02942	0.00380	-0.00760	0.00374	0.01038
glutinosus_SG_FFS	glutinosus	SG	FFS	3	1925	1919	242	12.57143	4.48727	5.21878	0.05207	0.96930	0.00895	0.00216	0.04598	0.02293	0.00345	0.95402	0.02293	0.00345	0.04162	0.01405	0.00270	0.95838	0.01405	0.00270	0.05013	0.02235	0.00341	0.00860	0.01760	0.05207
welleri_IGG_FFS	welleri	IGG	FFS	444	2058	2052	218	10.59281	3.94363	0.09697	0.00686	0.96967	0.01016	0.00222	0.05653	0.03653	0.00421	0.94347	0.03653	0.00421	0.03850	0.01401	0.00261	0.96150	0.01401	0.00261	0.04442	0.01868	0.00301	-0.02174	0.01727	0.00686
cinereus_IGG_FFS	cinereus	IGG	FFS	5	2053	2045	219	10.66732	2.94350	0.06893	0.00579	0.96935	0.00979	0.00218	0.05350	0.03140	0.00391	0.94650	0.03140	0.00391	0.03984	0.01430	0.00264	0.96016	0.01430	0.00264	0.04808	0.02085	0.00319	-0.00916	0.01387	0.00579
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	0	1987	1982	108	5.43533	1.85556	0.12364	0.00789	0.98012	0.00772	0.00197	0.03674	0.02811	0.00376	0.96326	0.02811	0.00376	0.02353	0.00985	0.00223	0.97647	0.00985	0.00223	0.03338	0.02073	0.00323	-0.00503	0.00702	0.00789
cinereus_SG_FFS	cinereus	SG	FFS	42	2061	2053	217	10.52887	5.45172	1.62352	0.02807	0.97495	0.00778	0.00194	0.04487	0.02565	0.00353	0.95513	0.02565	0.00353	0.03329	0.01142	0.00235	0.96671	0.01142	0.00235	0.03706	0.01420	0.00262	-0.01467	0.01391	0.02807
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	1	2081	2073	170	8.16915	3.78376	0.29072	0.01182	0.97663	0.00794	0.00195	0.04329	0.02826	0.00368	0.95671	0.02826	0.00368	0.02977	0.01112	0.00231	0.97023	0.01112	0.00231	0.03444	0.01490	0.00268	-0.01620	0.01316	0.01182
montanus_SG_Fresh	montanus	SG	Fresh	30	2081	2073	263	12.63815	3.78280	0.25665	0.01111	0.96650	0.01046	0.00224	0.06171	0.03723	0.00423	0.93829	0.03723	0.00423	0.04385	0.01505	0.00269	0.95615	0.01505	0.00269	0.05080	0.02036	0.00313	-0.01947	0.01877	0.01111
yonahlossee_SG_FFS	yonahlossee	SG	FFS	1	2068	2061	97	4.69052	1.83366	0.99699	0.02196	0.98197	0.00744	0.00190	0.03421	0.02838	0.00370	0.96579	0.02838	0.00370	0.02054	0.00890	0.00207	0.97946	0.00890	0.00207	0.03380	0.02672	0.00359	-0.00070	0.00355	0.02196
montanus_IGG_Fresh	montanus	IGG	Fresh	3	2083	2075	218	10.46567	5.74892	1.38506	0.02579	0.97187	0.00883	0.00206	0.04802	0.02776	0.00365	0.95198	0.02776	0.00365	0.03701	0.01344	0.00254	0.96299	0.01344	0.00254	0.04052	0.01610	0.00278	-0.01384	0.01730	0.02579
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	2083	2075	132	6.33701	3.61162	0.25783	0.01113	0.98024	0.00708	0.00184	0.03729	0.02557	0.00350	0.96271	0.02557	0.00350	0.02460	0.00970	0.00216	0.97540	0.00970	0.00216	0.02882	0.01332	0.00253	-0.01517	0.00976	0.01113
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	7	2083	2075	280	13.44215	5.14402	0.95811	0.02145	0.97369	0.00687	0.00182	0.04639	0.02133	0.00320	0.95361	0.02133	0.00320	0.03750	0.01129	0.00233	0.96250	0.01129	0.00233	0.04172	0.01399	0.00259	-0.00878	0.01167	0.02145
glutinosus_SG_Blood	glutinosus	SG	Blood	1	1904	1897	200	10.50420	1.69748	0.21111	0.01053	0.96218	0.01381	0.00269	0.06933	0.04984	0.00512	0.93067	0.04984	0.00512	0.04517	0.01780	0.00306	0.95483	0.01780	0.00306	0.06793	0.04349	0.00478	-0.00210	0.01051	0.01053
montanus_SG_FFS	montanus	SG	FFS	2	1730	1725	100	5.78035	1.70983	0.20609	0.01091	0.98078	0.00682	0.00199	0.03671	0.02569	0.00385	0.96329	0.02569	0.00385	0.02406	0.00964	0.00236	0.97594	0.00964	0.00236	0.03382	0.01992	0.00339	-0.00434	0.00475	0.01091
montanus_IGG_FFS	montanus	IGG	FFS	1	2058	2051	202	9.81535	3.91545	1.16348	0.02378	0.97387	0.00814	0.00199	0.04810	0.02871	0.00374	0.95190	0.02871	0.00374	0.03462	0.01232	0.00245	0.96538	0.01232	0.00245	0.04081	0.01782	0.00294	-0.01358	0.01301	0.02378
cinereus_IGG_Blood	cinereus	IGG	Blood	7	2063	2055	204	9.88851	3.30199	1.34765	0.02556	0.97427	0.00782	0.00195	0.04001	0.02124	0.00321	0.95999	0.02124	0.00321	0.03450	0.01207	0.00242	0.96550	0.01207	0.00242	0.04140	0.01805	0.00296	0.00307	0.01597	0.02556
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	2078	2070	97	4.66795	1.39509	0.23911	0.01073	0.98123	0.00789	0.00195	0.03657	0.03068	0.00384	0.96343	0.03068	0.00384	0.02105	0.00923	0.00211	0.97895	0.00923	0.00211	0.03401	0.02594	0.00353	-0.00385	0.00336	0.01073
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	1	2083	2077	141	6.76908	4.17715	0.45708	0.01481	0.97906	0.00739	0.00188	0.03773	0.02473	0.00345	0.96227	0.02473	0.00345	0.02623	0.01037	0.00223	0.97377	0.01037	0.00223	0.02989	0.01347	0.00254	-0.01474	0.01126	0.01481
glutinosus_SG_Fresh	glutinosus	SG	Fresh	5	2083	2077	250	12.00192	1.95823	0.04004	0.00438	0.95763	0.01498	0.00268	0.07849	0.05471	0.00513	0.92151	0.05471	0.00513	0.05119	0.01968	0.00307	0.94881	0.01968	0.00307	0.06937	0.03669	0.00420	-0.01368	0.01602	0.00438
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	2013	2007	99	4.91803	1.72976	0.19731	0.00990	0.98174	0.00721	0.00189	0.03353	0.02609	0.00360	0.96647	0.02609	0.00360	0.02142	0.00907	0.00212	0.97858	0.00907	0.00212	0.02989	0.01826	0.00301	-0.00546	0.00718	0.00990
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	951	948	56	5.88854	1.27550	0.19981	0.01449	0.97687	0.00946	0.00315	0.03785	0.03014	0.00563	0.96215	0.03014	0.00563	0.02629	0.01128	0.00344	0.97371	0.01128	0.00344	0.04241	0.03177	0.00578	0.00683	0.00916	0.01449
glutinosus_SG_FFS	glutinosus	SG	FFS	3	1809	1803	191	10.55832	3.29464	2.97011	0.04052	0.97060	0.00936	0.00228	0.04688	0.02736	0.00389	0.95312	0.02736	0.00389	0.03835	0.01383	0.00276	0.96165	0.01383	0.00276	0.04906	0.02507	0.00372	0.00408	0.01538	0.04052
welleri_IGG_FFS	welleri	IGG	FFS	446	2062	2056	225	10.91174	5.08147	0.26313	0.01130	0.97104	0.00949	0.00215	0.05419	0.03470	0.00410	0.94581	0.03470	0.00410	0.03727	0.01327	0.00254	0.96273	0.01327	0.00254	0.04162	0.01657	0.00284	-0.02324	0.01959	0.01130
cinereus_IGG_FFS	cinereus	IGG	FFS	33	2063	2057	299	14.49346	6.89094	0.66560	0.01796	0.97105	0.00768	0.00193	0.05068	0.02414	0.00342	0.94932	0.02414	0.00342	0.04086	0.01259	0.00247	0.95914	0.01259	0.00247	0.04424	0.01479	0.00268	-0.01289	0.01444	0.01796
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	7	2080	2074	129	6.20192	2.61442	0.36497	0.01325	0.97929	0.00745	0.00189	0.03758	0.02540	0.00349	0.96242	0.02540	0.00349	0.02567	0.01039	0.00223	0.97433	0.01039	0.00223	0.03216	0.01661	0.00283	-0.00924	0.00787	0.01325
cinereus_SG_FFS	cinereus	SG	FFS	33	1961	1957	181	9.22998	3.90872	2.38605	0.03488	0.97612	0.00765	0.00198	0.04324	0.02592	0.00364	0.95676	0.02592	0.00364	0.03133	0.01114	0.00238	0.96867	0.01114	0.00238	0.03727	0.01661	0.00291	-0.01109	0.01122	0.03488
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	5	2072	2066	149	7.19112	2.84749	0.15925	0.00877	0.97772	0.00787	0.00195	0.04279	0.02966	0.00378	0.95721	0.02966	0.00378	0.02783	0.01069	0.00227	0.97217	0.01069	0.00227	0.03404	0.01614	0.00279	-0.01484	0.01048	0.00877
montanus_SG_Fresh	montanus	SG	Fresh	15	2081	2075	196	9.41855	3.89524	0.12171	0.00765	0.97145	0.00979	0.00217	0.05262	0.03494	0.00410	0.94738	0.03494	0.00410	0.03590	0.01359	0.00256	0.96410	0.01359	0.00256	0.04117	0.01788	0.00293	-0.02093	0.01733	0.00765
yonahlossee_SG_FFS	yonahlossee	SG	FFS	1	2075	2069	104	5.01205	2.38747	2.07448	0.03162	0.98260	0.00685	0.00182	0.03247	0.02563	0.00351	0.96753	0.02563	0.00351	0.02049	0.00854	0.00203	0.97951	0.00854	0.00203	0.03206	0.02382	0.00339	-0.00062	0.00448	0.03162
montanus_IGG_Fresh	montanus	IGG	Fresh	13	2083	2077	218	10.46567	6.08161	0.89824	0.02077	0.97100	0.00936	0.00212	0.04976	0.02921	0.00374	0.95024	0.02921	0.00374	0.03762	0.01391	0.00258	0.96238	0.01391	0.00258	0.04100	0.01651	0.00282	-0.01707	0.01658	0.02077
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	2083	2077	107	5.13682	2.60970	0.26017	0.01118	0.98140	0.00735	0.00188	0.03449	0.02676	0.00358	0.96551	0.02676	0.00358	0.02182	0.00918	0.00210	0.97818	0.00918	0.00210	0.02764	0.01483	0.00267	-0.01123	0.00966	0.01118
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	4	2083	2077	299	14.35430	6.23284	0.80311	0.01964	0.97301	0.00725	0.00187	0.04833	0.02374	0.00338	0.95167	0.02374	0.00338	0.03802	0.01151	0.00235	0.96198	0.01151	0.00235	0.04133	0.01358	0.00255	-0.01318	0.01454	0.01964
glutinosus_SG_Blood	glutinosus	SG	Blood	4	2008	2003	316	15.73705	3.99054	2.60031	0.03599	0.95754	0.01246	0.00249	0.06243	0.03113	0.00394	0.93757	0.03113	0.00394	0.05641	0.01919	0.00309	0.94359	0.01919	0.00309	0.06581	0.02692	0.00366	0.00717	0.02721	0.03599
montanus_SG_FFS	montanus	SG	FFS	2	1925	1922	129	6.70130	1.80675	0.15598	0.00900	0.97558	0.00934	0.00220	0.04623	0.03502	0.00427	0.95377	0.03502	0.00427	0.02896	0.01194	0.00249	0.97104	0.01194	0.00249	0.04104	0.02508	0.00361	-0.00779	0.00774	0.00900
montanus_IGG_FFS	montanus	IGG	FFS	2	2055	2050	206	10.02433	4.18832	1.32430	0.02539	0.97322	0.00834	0.00201	0.04861	0.02886	0.00375	0.95139	0.02886	0.00375	0.03545	0.01269	0.00249	0.96455	0.01269	0.00249	0.04117	0.01760	0.00293	-0.01381	0.01337	0.02539
cinereus_IGG_Blood	cinereus	IGG	Blood	3	1892	1887	116	6.13108	2.02273	0.58912	0.01765	0.97996	0.00723	0.00195	0.03162	0.02093	0.00333	0.96838	0.02093	0.00333	0.02483	0.00990	0.00229	0.97517	0.00990	0.00229	0.03363	0.01947	0.00321	0.00346	0.01006	0.01765
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	2072	2066	96	4.63320	1.39624	0.23935	0.01075	0.98142	0.00780	0.00194	0.03475	0.02897	0.00374	0.96525	0.02897	0.00374	0.02087	0.00915	0.00210	0.97913	0.00915	0.00210	0.03298	0.02453	0.00344	-0.00265	0.00494	0.01075
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	2083	2079	131	6.28901	3.93375	0.06573	0.00562	0.97844	0.00804	0.00196	0.04025	0.02917	0.00374	0.95975	0.02917	0.00374	0.02612	0.01080	0.00228	0.97388	0.01080	0.00228	0.02993	0.01417	0.00261	-0.01867	0.01373	0.00562
glutinosus_SG_Fresh	glutinosus	SG	Fresh	4	2054	2050	238	11.58715	1.87342	0.11061	0.00734	0.95813	0.01517	0.00272	0.07546	0.05373	0.00511	0.92454	0.05373	0.00511	0.04990	0.01946	0.00308	0.95010	0.01946	0.00308	0.06897	0.03832	0.00432	-0.00974	0.01720	0.00734
yonahlossee_SG_Blood	yonahlossee	SG	Blood	2	2022	2018	110	5.44016	2.15232	0.57253	0.01683	0.98195	0.00659	0.00180	0.03182	0.02279	0.00336	0.96818	0.02279	0.00336	0.02228	0.00902	0.00211	0.97772	0.00902	0.00211	0.02872	0.01553	0.00277	-0.00486	0.01004	0.01683
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	2	2044	2040	105	5.13699	1.26370	0.19426	0.00975	0.97835	0.00935	0.00214	0.03938	0.03381	0.00407	0.96062	0.03381	0.00407	0.02367	0.01052	0.00227	0.97633	0.01052	0.00227	0.04085	0.03353	0.00405	0.00220	0.00477	0.00975
glutinosus_SG_FFS	glutinosus	SG	FFS	0	1422	1421	124	8.72011	2.05837	1.23164	0.02943	0.96830	0.01234	0.00295	0.05743	0.04427	0.00558	0.94257	0.04427	0.00558	0.03673	0.01496	0.00324	0.96327	0.01496	0.00324	0.05690	0.04045	0.00533	-0.00085	0.00933	0.02943
welleri_IGG_FFS	welleri	IGG	FFS	459	2063	2060	223	10.80950	4.94232	0.10773	0.00723	0.97035	0.00999	0.00220	0.05595	0.03716	0.00424	0.94405	0.03716	0.00424	0.03757	0.01357	0.00256	0.96243	0.01357	0.00256	0.04224	0.01733	0.00290	-0.02516	0.02080	0.00723
cinereus_IGG_FFS	cinereus	IGG	FFS	19	2061	2058	285	13.82824	5.83503	0.33879	0.01282	0.97103	0.00777	0.00194	0.05089	0.02496	0.00348	0.94911	0.02496	0.00348	0.04073	0.01267	0.00248	0.95927	0.01267	0.00248	0.04461	0.01520	0.00272	-0.01160	0.01544	0.01282
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	4	2017	2013	131	6.49479	2.57313	0.42235	0.01447	0.97947	0.00717	0.00188	0.03661	0.02455	0.00349	0.96339	0.02455	0.00349	0.02590	0.01018	0.00225	0.97410	0.01018	0.00225	0.03360	0.01813	0.00300	-0.00496	0.00870	0.01447
cinereus_SG_FFS	cinereus	SG	FFS	37	2053	2051	223	10.86215	5.08427	1.46707	0.02673	0.97379	0.00810	0.00199	0.04622	0.02645	0.00359	0.95378	0.02645	0.00359	0.03485	0.01201	0.00242	0.96515	0.01201	0.00242	0.03973	0.01613	0.00280	-0.01229	0.01495	0.02673
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	1	2069	2065	131	6.33156	1.95988	0.03853	0.00432	0.97704	0.00878	0.00206	0.04543	0.03469	0.00409	0.95457	0.03469	0.00409	0.02731	0.01128	0.00234	0.97269	0.01128	0.00234	0.03738	0.02160	0.00323	-0.01208	0.00662	0.00432
montanus_SG_Fresh	montanus	SG	Fresh	26	2082	2078	223	10.71085	6.70653	0.42273	0.01425	0.97069	0.00984	0.00217	0.05150	0.03207	0.00392	0.94850	0.03207	0.00392	0.03723	0.01364	0.00256	0.96277	0.01364	0.00256	0.04023	0.01593	0.00277	-0.02218	0.02035	0.01425
yonahlossee_SG_FFS	yonahlossee	SG	FFS	1	2068	2064	92	4.44874	1.47727	0.47215	0.01511	0.98187	0.00773	0.00193	0.03546	0.03030	0.00383	0.96454	0.03030	0.00383	0.02015	0.00893	0.00208	0.97985	0.00893	0.00208	0.03501	0.02921	0.00376	-0.00081	0.00167	0.01511
montanus_IGG_Fresh	montanus	IGG	Fresh	12	2079	2075	194	9.33141	3.87350	1.00949	0.02204	0.97205	0.00941	0.00213	0.04759	0.02981	0.00379	0.95241	0.02981	0.00379	0.03552	0.01355	0.00255	0.96448	0.01355	0.00255	0.04107	0.01832	0.00297	-0.01135	0.01629	0.02204
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	2083	2079	130	6.24100	4.33077	0.63838	0.01751	0.98186	0.00631	0.00174	0.03276	0.02141	0.00321	0.96724	0.02141	0.00321	0.02300	0.00892	0.00207	0.97700	0.00892	0.00207	0.02633	0.01172	0.00237	-0.01169	0.00950	0.01751
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	2	2082	2078	143	6.86840	2.85159	0.14951	0.00847	0.97927	0.00701	0.00184	0.03714	0.02342	0.00335	0.96286	0.02342	0.00335	0.02659	0.01020	0.00221	0.97341	0.01020	0.00221	0.03212	0.01490	0.00268	-0.00881	0.00899	0.00847
glutinosus_SG_Blood	glutinosus	SG	Blood	9	2045	2041	349	17.06601	4.63716	2.99647	0.03828	0.95509	0.01313	0.00253	0.06554	0.03174	0.00394	0.93446	0.03174	0.00394	0.05955	0.01991	0.00312	0.94045	0.01991	0.00312	0.06852	0.02732	0.00366	0.00571	0.02811	0.03828
montanus_SG_FFS	montanus	SG	FFS	0	1950	1946	142	7.28205	3.07179	1.48997	0.02764	0.97910	0.00680	0.00187	0.03608	0.02176	0.00334	0.96392	0.02176	0.00334	0.02735	0.01030	0.00230	0.97265	0.01030	0.00230	0.03389	0.01688	0.00294	-0.00459	0.00952	0.02764
montanus_IGG_FFS	montanus	IGG	FFS	9	2048	2044	193	9.42383	3.83789	1.33765	0.02556	0.97474	0.00800	0.00198	0.04490	0.02664	0.00361	0.95510	0.02664	0.00361	0.03325	0.01195	0.00242	0.96675	0.01195	0.00242	0.03890	0.01672	0.00286	-0.01127	0.01332	0.02556
cinereus_IGG_Blood	cinereus	IGG	Blood	2	1958	1955	145	7.40552	2.21553	0.52276	0.01634	0.97617	0.00828	0.00206	0.03677	0.02337	0.00346	0.96323	0.02337	0.00346	0.02998	0.01173	0.00245	0.97002	0.01173	0.00245	0.03977	0.02183	0.00334	0.00506	0.01378	0.01634
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	1	2078	2075	97	4.66795	1.39509	0.23911	0.01073	0.98123	0.00789	0.00195	0.03657	0.03068	0.00384	0.96343	0.03068	0.00384	0.02105	0.00923	0.00211	0.97895	0.00923	0.00211	0.03401	0.02594	0.00353	-0.00385	0.00336	0.01073
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	2	2083	2059	146	7.00912	5.24916	0.35239	0.01301	0.97848	0.00761	0.00191	0.03913	0.02585	0.00352	0.96087	0.02585	0.00352	0.02691	0.01062	0.00226	0.97309	0.01062	0.00226	0.02974	0.01297	0.00249	-0.01807	0.01299	0.01301
glutinosus_SG_Fresh	glutinosus	SG	Fresh	10	2083	2059	230	11.04177	1.88910	0.09865	0.00688	0.96111	0.01386	0.00258	0.07201	0.05053	0.00493	0.92799	0.05053	0.00493	0.04705	0.01826	0.00296	0.95295	0.01826	0.00296	0.06513	0.03616	0.00417	-0.01032	0.01370	0.00688
yonahlossee_SG_Blood	yonahlossee	SG	Blood	2	2010	1987	97	4.82587	1.73483	0.19495	0.00985	0.98221	0.00699	0.00187	0.03358	0.02612	0.00361	0.96642	0.02612	0.00361	0.02096	0.00885	0.00210	0.97904	0.00885	0.00210	0.02993	0.01894	0.00307	-0.00547	0.00569	0.00985
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	951	943	56	5.88854	1.27550	0.19981	0.01449	0.97687	0.00946	0.00315	0.03785	0.03014	0.00563	0.96215	0.03014	0.00563	0.02629	0.01128	0.00344	0.97371	0.01128	0.00344	0.04241	0.03177	0.00578	0.00683	0.00916	0.01449
glutinosus_SG_FFS	glutinosus	SG	FFS	3	1926	1905	244	12.66874	4.46314	5.17033	0.05181	0.96900	0.00905	0.00217	0.04670	0.02317	0.00347	0.95330	0.02317	0.00347	0.04199	0.01416	0.00271	0.95801	0.01416	0.00271	0.05051	0.02245	0.00341	0.00805	0.01736	0.05181
welleri_IGG_FFS	welleri	IGG	FFS	433	2051	2031	162	7.89859	1.97757	0.02194	0.00327	0.97111	0.01096	0.00231	0.05631	0.04256	0.00456	0.94369	0.04256	0.00456	0.03419	0.01394	0.00261	0.96581	0.01394	0.00261	0.04640	0.02607	0.00357	-0.01487	0.00941	0.00327
cinereus_IGG_FFS	cinereus	IGG	FFS	20	2048	2027	155	7.56836	1.97266	0.02661	0.00360	0.97339	0.00979	0.00219	0.05029	0.03655	0.00422	0.94971	0.03655	0.00422	0.03223	0.01298	0.00252	0.96777	0.01298	0.00252	0.04378	0.02435	0.00345	-0.00977	0.00919	0.00360
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	4	1951	1928	108	5.53562	1.72373	0.20005	0.01013	0.97963	0.00795	0.00202	0.03716	0.02849	0.00382	0.96284	0.02849	0.00382	0.02403	0.01007	0.00227	0.97597	0.01007	0.00227	0.03562	0.02364	0.00348	-0.00231	0.00653	0.01013
cinereus_SG_FFS	cinereus	SG	FFS	53	2052	2030	207	10.08772	4.26413	0.93849	0.02139	0.97416	0.00822	0.00200	0.04552	0.02674	0.00361	0.95448	0.02674	0.00361	0.03391	0.01192	0.00241	0.96609	0.01192	0.00241	0.03934	0.01640	0.00283	-0.01163	0.01408	0.02139
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	7	2079	2055	150	7.21501	2.84223	0.17529	0.00918	0.97703	0.00824	0.00199	0.04385	0.03108	0.00387	0.95615	0.03108	0.00387	0.02840	0.01106	0.00231	0.97160	0.01106	0.00231	0.03484	0.01680	0.00284	-0.01538	0.01181	0.00918
montanus_SG_Fresh	montanus	SG	Fresh	7	2082	2058	216	10.37464	5.71950	0.37972	0.01350	0.97150	0.00939	0.00212	0.05068	0.03156	0.00389	0.94932	0.03156	0.00389	0.03661	0.01342	0.00254	0.96339	0.01342	0.00254	0.04012	0.01610	0.00278	-0.02039	0.01922	0.01350
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	2073	2049	84	4.05210	1.10323	0.09262	0.00668	0.98034	0.00930	0.00212	0.03932	0.03718	0.00424	0.96068	0.03718	0.00424	0.01996	0.00947	0.00214	0.98004	0.00947	0.00214	0.03899	0.03667	0.00421	-0.00048	0.00024	0.00668
montanus_IGG_Fresh	montanus	IGG	Fresh	11	2082	2058	211	10.13449	4.77522	1.26997	0.02470	0.97237	0.00869	0.00204	0.04743	0.02763	0.00364	0.95257	0.02763	0.00364	0.03636	0.01320	0.00252	0.96364	0.01320	0.00252	0.04067	0.01652	0.00282	-0.01203	0.01719	0.02470
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	2083	2059	145	6.96111	6.32645	0.65418	0.01772	0.98073	0.00663	0.00178	0.03444	0.02189	0.00324	0.96556	0.02189	0.00324	0.02453	0.00938	0.00212	0.97547	0.00938	0.00212	0.02675	0.01118	0.00232	-0.01503	0.01155	0.01772
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	3	2083	2059	297	14.25828	6.65578	0.32286	0.01245	0.97309	0.00764	0.00192	0.04965	0.02616	0.00354	0.95035	0.02616	0.00354	0.03709	0.01138	0.00234	0.96291	0.01138	0.00234	0.04010	0.01328	0.00253	-0.01870	0.01476	0.01245
glutinosus_SG_Blood	glutinosus	SG	Blood	2	1898	1879	231	12.17071	2.71286	1.12204	0.02431	0.96255	0.01207	0.00252	0.05778	0.03468	0.00427	0.94222	0.03468	0.00427	0.04796	0.01763	0.00305	0.95204	0.01763	0.00305	0.06072	0.02997	0.00397	0.00579	0.02407	0.02431
montanus_SG_FFS	montanus	SG	FFS	2	2055	2032	201	9.78102	4.20097	1.77410	0.02938	0.97538	0.00757	0.00192	0.04164	0.02354	0.00338	0.95836	0.02354	0.00338	0.03289	0.01153	0.00237	0.96711	0.01153	0.00237	0.03829	0.01616	0.00280	-0.00651	0.01466	0.02938
montanus_IGG_FFS	montanus	IGG	FFS	2	2063	2041	205	9.93698	3.93408	1.13241	0.02343	0.97269	0.00854	0.00203	0.05040	0.02993	0.00381	0.94960	0.02993	0.00381	0.03606	0.01305	0.00252	0.96394	0.01305	0.00252	0.04187	0.01790	0.00295	-0.01605	0.01265	0.02343
cinereus_IGG_Blood	cinereus	IGG	Blood	11	1895	1875	145	7.65172	2.01108	0.59280	0.01769	0.97568	0.00846	0.00211	0.04072	0.02757	0.00381	0.95928	0.02757	0.00381	0.03054	0.01182	0.00250	0.96946	0.01182	0.00250	0.04269	0.02534	0.00366	0.00350	0.01206	0.01769
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	2	2083	2059	113	5.42487	1.99232	0.00763	0.00191	0.97852	0.00887	0.00206	0.04153	0.03418	0.00405	0.95847	0.03418	0.00405	0.02430	0.01051	0.00225	0.97570	0.01051	0.00225	0.03241	0.01868	0.00299	-0.01368	0.00882	0.00191
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	1	2083	2026	147	7.05713	4.16371	0.48856	0.01531	0.97999	0.00671	0.00180	0.03653	0.02290	0.00332	0.96347	0.02290	0.00332	0.02580	0.00978	0.00217	0.97420	0.00978	0.00217	0.02941	0.01272	0.00247	-0.01363	0.00998	0.01531
glutinosus_SG_Fresh	glutinosus	SG	Fresh	11	2054	1998	238	11.58715	1.87342	0.11061	0.00734	0.95813	0.01517	0.00272	0.07546	0.05373	0.00511	0.92454	0.05373	0.00511	0.04990	0.01946	0.00308	0.95010	0.01946	0.00308	0.06897	0.03832	0.00432	-0.00974	0.01720	0.00734
yonahlossee_SG_Blood	yonahlossee	SG	Blood	1	2022	1968	110	5.44016	2.15232	0.57253	0.01683	0.98195	0.00659	0.00180	0.03182	0.02279	0.00336	0.96818	0.02279	0.00336	0.02228	0.00902	0.00211	0.97772	0.00902	0.00211	0.02872	0.01553	0.00277	-0.00486	0.01004	0.01683
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	4	2039	1982	108	5.29671	1.32614	0.21988	0.01038	0.97805	0.00936	0.00214	0.04389	0.03745	0.00429	0.95611	0.03745	0.00429	0.02422	0.01068	0.00229	0.97578	0.01068	0.00229	0.03883	0.02942	0.00380	-0.00760	0.00374	0.01038
