Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
welleri_IGG_FFS	welleri	IGG	FFS	4658	26309	25738	3868	14.70219	6.65031	1.23297	0.00685	0.96283	0.01218	0.00068	0.07095	0.04568	0.00132	0.92905	0.04568	0.00132	0.04722	0.01633	0.00079	0.95278	0.01633	0.00079	0.05161	0.01968	0.00086	-0.03723	0.02808	0.00685
cinereus_IGG_FFS	cinereus	IGG	FFS	454	25370	24868	2638	10.39811	1.92278	0.07126	0.00168	0.96265	0.01362	0.00073	0.07241	0.05252	0.00144	0.92759	0.05252	0.00144	0.04467	0.01759	0.00083	0.95533	0.01759	0.00083	0.06190	0.03489	0.00117	-0.01577	0.01106	0.00168
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	46	26829	26231	2348	8.75172	1.67830	0.21822	0.00285	0.96604	0.01337	0.00071	0.06586	0.05172	0.00139	0.93414	0.05172	0.00139	0.03886	0.01608	0.00077	0.96114	0.01608	0.00077	0.05680	0.03637	0.00116	-0.01359	0.00968	0.00285
cinereus_SG_FFS	cinereus	SG	FFS	224	13700	13553	915	6.67883	1.23350	0.17899	0.00361	0.96974	0.01343	0.00099	0.05985	0.05314	0.00197	0.94015	0.05314	0.00197	0.03182	0.01431	0.00102	0.96818	0.01431	0.00102	0.05623	0.04708	0.00185	-0.00544	0.00368	0.00361
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	60	24754	24218	2381	9.61865	2.48756	0.54299	0.00468	0.96647	0.01244	0.00071	0.06495	0.04784	0.00139	0.93505	0.04784	0.00139	0.03994	0.01579	0.00080	0.96006	0.01579	0.00080	0.05231	0.02880	0.00108	-0.02124	0.01447	0.00468
montanus_SG_Fresh	montanus	SG	Fresh	175	26838	26240	3268	12.17676	3.97273	0.03279	0.00111	0.95885	0.01488	0.00074	0.07693	0.05463	0.00143	0.92307	0.05463	0.00143	0.04916	0.01895	0.00084	0.95084	0.01895	0.00084	0.05642	0.02506	0.00097	-0.03665	0.02874	0.00111
yonahlossee_SG_FFS	yonahlossee	SG	FFS	10	26826	26229	2005	7.47409	1.06799	0.06337	0.00154	0.96367	0.01658	0.00079	0.07243	0.06614	0.00157	0.92757	0.06614	0.00157	0.03685	0.01687	0.00079	0.96315	0.01687	0.00079	0.07193	0.06524	0.00156	-0.00075	0.00071	0.00154
montanus_IGG_Fresh	montanus	IGG	Fresh	280	26842	26244	3222	12.00358	2.94699	0.05408	0.00142	0.95827	0.01497	0.00075	0.07831	0.05515	0.00143	0.92169	0.05515	0.00143	0.05004	0.01936	0.00085	0.94996	0.01936	0.00085	0.06031	0.02816	0.00102	-0.03059	0.02293	0.00142
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	31	26801	26207	2486	9.27577	1.96858	0.03043	0.00107	0.96276	0.01495	0.00075	0.07246	0.05807	0.00147	0.92754	0.05807	0.00147	0.04181	0.01744	0.00081	0.95819	0.01744	0.00081	0.05637	0.03198	0.00109	-0.02414	0.01451	0.00107
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	77	26841	26243	3829	14.26549	4.31377	0.75795	0.00531	0.96019	0.01249	0.00068	0.07321	0.04374	0.00128	0.92679	0.04374	0.00128	0.05146	0.01814	0.00082	0.94854	0.01814	0.00082	0.05808	0.02318	0.00093	-0.02852	0.02153	0.00531
