Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
montanus_SG_Fresh	montanus	SG	Fresh	115	31047	30904	4009	12.91268	6.96128	0.05706	0.00136	0.95944	0.01440	0.00068	0.07467	0.05147	0.00129	0.92533	0.05147	0.00129	0.04904	0.01864	0.00077	0.95096	0.01864	0.00077	0.05288	0.02168	0.00084	-0.04184	0.03373	0.00136
yonahlossee_SG_FFS	yonahlossee	SG	FFS	8	30996	30854	2230	7.19448	1.11808	0.10414	0.00183	0.96594	0.01539	0.00070	0.06773	0.06124	0.00141	0.93227	0.06124	0.00141	0.03502	0.01592	0.00072	0.96498	0.01592	0.00072	0.06719	0.06014	0.00139	-0.00082	0.00099	0.00183
montanus_IGG_Fresh	montanus	IGG	Fresh	182	31043	30900	3867	12.45691	3.71366	0.21679	0.00264	0.95910	0.01420	0.00068	0.07509	0.05092	0.00128	0.92491	0.05092	0.00128	0.05004	0.01900	0.00078	0.94996	0.01900	0.00078	0.05791	0.02545	0.00091	-0.03068	0.02617	0.00264
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	5	31031	30889	2449	7.89211	1.37759	0.23502	0.00275	0.96607	0.01443	0.00068	0.06669	0.05671	0.00135	0.93331	0.05671	0.00135	0.03669	0.01596	0.00072	0.96331	0.01596	0.00072	0.06497	0.05330	0.00131	-0.00258	0.00302	0.00275
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	79	31049	30906	6191	19.93945	7.07958	1.09760	0.00595	0.95733	0.01222	0.00063	0.07907	0.04251	0.00117	0.92093	0.04251	0.00117	0.05724	0.01787	0.00076	0.94276	0.01787	0.00076	0.06153	0.02060	0.00081	-0.03493	0.02418	0.00595
glutinosus_SG_Blood	glutinosus	SG	Blood	174	31048	30905	6361	20.48763	5.54690	0.73050	0.00485	0.94737	0.01454	0.00068	0.08445	0.04054	0.00114	0.91555	0.04054	0.00114	0.07064	0.02266	0.00085	0.92936	0.02266	0.00085	0.07772	0.02748	0.00094	-0.01228	0.02948	0.00485
montanus_SG_FFS	montanus	SG	FFS	12	29813	29683	3215	10.78389	3.51196	2.00312	0.00820	0.96723	0.01115	0.00061	0.05960	0.03939	0.00115	0.94040	0.03939	0.00115	0.04110	0.01539	0.00072	0.95890	0.01539	0.00072	0.04998	0.02413	0.00090	-0.01755	0.01837	0.00820
montanus_IGG_FFS	montanus	IGG	FFS	35	27815	27705	3098	11.13788	3.04034	1.81516	0.00808	0.96435	0.01249	0.00067	0.06643	0.04543	0.00128	0.93357	0.04543	0.00128	0.04379	0.01664	0.00077	0.95621	0.01664	0.00077	0.05622	0.03003	0.00104	-0.01846	0.01618	0.00808
cinereus_IGG_Blood	cinereus	IGG	Blood	129	29859	29727	3677	12.31455	2.97391	1.36562	0.00676	0.96543	0.01076	0.00060	0.05534	0.03112	0.00102	0.94466	0.03112	0.00102	0.04524	0.01595	0.00073	0.95476	0.01595	0.00073	0.05688	0.02700	0.00095	0.00282	0.01826	0.00676
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	11	31048	30905	2734	8.80572	1.32846	0.22058	0.00267	0.96360	0.01497	0.00069	0.07181	0.05903	0.00138	0.92819	0.05903	0.00138	0.04022	0.01706	0.00074	0.95978	0.01706	0.00074	0.06733	0.05152	0.00129	-0.00672	0.00481	0.00267
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	3	31042	30936	2527	8.14058	1.26806	0.19621	0.00251	0.96513	0.01476	0.00069	0.06875	0.05819	0.00137	0.93125	0.05819	0.00137	0.03779	0.01637	0.00073	0.96221	0.01637	0.00073	0.06479	0.05147	0.00129	-0.00593	0.00443	0.00251
glutinosus_SG_Fresh	glutinosus	SG	Fresh	329	31041	30935	4842	15.59872	1.99874	0.00125	0.00020	0.94262	0.02024	0.00081	0.10824	0.07591	0.00156	0.89176	0.07591	0.00156	0.06768	0.02540	0.00090	0.93232	0.02540	0.00090	0.09032	0.04526	0.00121	-0.02688	0.02248	0.00020
yonahlossee_SG_Blood	yonahlossee	SG	Blood	10	29771	29668	2630	8.83410	1.76182	0.18146	0.00247	0.96782	0.01206	0.00064	0.06063	0.04496	0.00123	0.93937	0.04496	0.00123	0.03817	0.01538	0.00072	0.96183	0.01538	0.00072	0.05330	0.03109	0.00102	-0.01100	0.01097	0.00247
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	25	31032	30926	2362	7.61150	1.28200	0.20248	0.00255	0.96645	0.01452	0.00068	0.06680	0.05783	0.00137	0.93320	0.05783	0.00137	0.03580	0.01577	0.00071	0.96420	0.01577	0.00071	0.06024	0.04753	0.00124	-0.00984	0.00526	0.00255
glutinosus_SG_FFS	glutinosus	SG	FFS	64	21454	21391	2340	10.90706	2.56824	2.33793	0.01044	0.96710	0.01113	0.00072	0.05245	0.03300	0.00124	0.94755	0.03300	0.00124	0.04137	0.01534	0.00085	0.95863	0.01534	0.00085	0.05507	0.03045	0.00119	0.00461	0.01684	0.01044
welleri_IGG_FFS	welleri	IGG	FFS	5244	30307	30209	3947	13.02339	4.76953	0.85122	0.00530	0.96363	0.01215	0.00063	0.06910	0.04548	0.00123	0.93090	0.04548	0.00123	0.04579	0.01631	0.00073	0.95421	0.01631	0.00073	0.05190	0.02125	0.00084	-0.03167	0.02501	0.00530
cinereus_IGG_FFS	cinereus	IGG	FFS	150	30013	29923	5501	18.32872	7.84900	3.77535	0.01122	0.96167	0.01081	0.00060	0.06927	0.03673	0.00111	0.93073	0.03673	0.00111	0.05209	0.01619	0.00073	0.94791	0.01619	0.00073	0.05656	0.01949	0.00081	-0.02578	0.02305	0.01122
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	61	31032	30926	2747	8.85215	1.94892	0.04847	0.00125	0.96537	0.01371	0.00066	0.06698	0.05287	0.00131	0.93302	0.05287	0.00131	0.03945	0.01636	0.00073	0.96055	0.01636	0.00073	0.05320	0.03003	0.00098	-0.02067	0.01334	0.00125
cinereus_SG_FFS	cinereus	SG	FFS	389	29745	29654	3316	11.14809	3.70819	2.17136	0.00854	0.96630	0.01159	0.00062	0.06226	0.04172	0.00118	0.93774	0.04172	0.00118	0.04195	0.01560	0.00072	0.95805	0.01560	0.00072	0.05078	0.02394	0.00090	-0.02060	0.01912	0.00854
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	28	27791	27701	2275	8.18610	1.75787	0.18351	0.00257	0.96776	0.01291	0.00068	0.06322	0.05054	0.00135	0.93678	0.05054	0.00135	0.03659	0.01533	0.00074	0.96341	0.01533	0.00074	0.05270	0.03338	0.00110	-0.01578	0.00953	0.00257
montanus_SG_Fresh	montanus	SG	Fresh	123	31047	30941	4662	15.01594	6.96699	0.04326	0.00118	0.95769	0.01436	0.00068	0.07879	0.05179	0.00129	0.92121	0.05179	0.00129	0.05231	0.01888	0.00078	0.94769	0.01888	0.00078	0.05637	0.02193	0.00084	-0.04331	0.03291	0.00118
yonahlossee_SG_FFS	yonahlossee	SG	FFS	12	31038	30932	2451	7.89677	1.44758	0.68384	0.00469	0.96575	0.01480	0.00069	0.06737	0.05819	0.00137	0.93263	0.05819	0.00137	0.03656	0.01601	0.00072	0.96344	0.01601	0.00072	0.06556	0.05502	0.00133	-0.00296	0.00302	0.00469
montanus_IGG_Fresh	montanus	IGG	Fresh	101	31041	30935	4161	13.40485	4.93744	0.06986	0.00150	0.95768	0.01459	0.00069	0.07781	0.05211	0.00130	0.92219	0.05211	0.00130	0.05188	0.01942	0.00079	0.94812	0.01942	0.00079	0.05777	0.02408	0.00088	-0.03715	0.03017	0.00150
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	31	31048	30942	3528	11.36305	4.83081	0.23971	0.00278	0.96235	0.01385	0.00067	0.07214	0.05231	0.00130	0.92786	0.05231	0.00130	0.04477	0.01740	0.00075	0.95523	0.01740	0.00075	0.05004	0.02176	0.00084	-0.04087	0.02921	0.00278
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	55	31049	30943	4030	12.97948	5.13627	0.89321	0.00536	0.96287	0.01213	0.00063	0.06819	0.04233	0.00117	0.93181	0.04233	0.00117	0.04724	0.01720	0.00074	0.95276	0.01720	0.00074	0.05214	0.02095	0.00082	-0.03071	0.02247	0.00536
glutinosus_SG_Blood	glutinosus	SG	Blood	95	29214	29117	3475	11.89498	1.69292	0.47972	0.00405	0.95668	0.01596	0.00074	0.07621	0.05537	0.00138	0.92379	0.05537	0.00138	0.05095	0.01994	0.00083	0.94905	0.01994	0.00083	0.07631	0.04915	0.00130	0.00028	0.01551	0.00405
montanus_SG_FFS	montanus	SG	FFS	12	29745	29653	3376	11.34981	4.23876	4.30448	0.01203	0.96809	0.01043	0.00059	0.05681	0.03538	0.00109	0.94319	0.03538	0.00109	0.04092	0.01492	0.00071	0.95908	0.01492	0.00071	0.04891	0.02286	0.00088	-0.01494	0.01740	0.01203
montanus_IGG_FFS	montanus	IGG	FFS	20	28051	27970	3011	10.73402	3.03647	1.84227	0.00810	0.96653	0.01161	0.00064	0.06155	0.04138	0.00121	0.93845	0.04138	0.00121	0.04147	0.01565	0.00075	0.95853	0.01565	0.00075	0.05302	0.02799	0.00100	-0.01539	0.01493	0.00810
cinereus_IGG_Blood	cinereus	IGG	Blood	106	30451	30353	3514	11.53985	2.74280	0.72610	0.00488	0.96593	0.01084	0.00060	0.05838	0.03501	0.00107	0.94162	0.03501	0.00107	0.04415	0.01598	0.00072	0.95585	0.01598	0.00072	0.05536	0.02608	0.00093	-0.00496	0.01661	0.00488
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	17	31048	30942	3160	10.17779	1.99865	0.00135	0.00021	0.95740	0.01741	0.00075	0.08284	0.06769	0.00148	0.91716	0.06769	0.00148	0.04674	0.01963	0.00080	0.95326	0.01963	0.00080	0.06232	0.03490	0.00106	-0.03077	0.01797	0.00021
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	31	31049	30654	3617	11.64933	4.15434	0.35205	0.00337	0.96168	0.01352	0.00066	0.07251	0.05016	0.00127	0.92749	0.05016	0.00127	0.04665	0.01799	0.00076	0.95335	0.01799	0.00076	0.05286	0.02311	0.00086	-0.03602	0.02513	0.00337
glutinosus_SG_Fresh	glutinosus	SG	Fresh	213	31041	30646	4506	14.51628	1.99836	0.00164	0.00023	0.94717	0.01868	0.00078	0.10011	0.07033	0.00151	0.89989	0.07033	0.00151	0.06270	0.02372	0.00087	0.93730	0.02372	0.00087	0.08366	0.04224	0.00117	-0.02468	0.02004	0.00023
