Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	1	308	307	70	22.72727	1.98052	0.01916	0.00789	0.90828	0.03207	0.01020	0.18344	0.12829	0.02041	0.81656	0.12829	0.02041	0.10268	0.03681	0.01093	0.89732	0.03681	0.01093	0.13690	0.06543	0.01458	-0.06981	0.03013	0.00789
glutinosus_SG_Blood	glutinosus	SG	Blood	1	196	195	49	25.00000	1.32143	0.21923	0.03344	0.89286	0.03782	0.01389	0.21429	0.15128	0.02778	0.78571	0.15128	0.02778	0.11607	0.04143	0.01454	0.88393	0.04143	0.01454	0.20918	0.14491	0.02719	-0.00765	0.00379	0.03344
montanus_SG_FFS	montanus	SG	FFS	0	148	148	20	13.51351	1.00000	0.00000	0.00000	0.93243	0.02942	0.01410	0.13514	0.11767	0.02820	0.86486	0.11767	0.02820	0.06757	0.02942	0.01410	0.93243	0.02942	0.01410	0.13514	0.11767	0.02820	0.00000	0.00000	0.00000
montanus_IGG_FFS	montanus	IGG	FFS	1	166	166	34	20.48193	2.13855	0.66553	0.06332	0.92319	0.02710	0.01278	0.14357	0.09997	0.02454	0.85643	0.09997	0.02454	0.08794	0.03182	0.01384	0.91206	0.03182	0.01384	0.10904	0.04906	0.01719	-0.05756	0.04382	0.06332
cinereus_IGG_Blood	cinereus	IGG	Blood	2	295	294	55	18.64407	3.08814	2.14867	0.08534	0.94121	0.01917	0.00806	0.10785	0.07233	0.01566	0.89215	0.07233	0.01566	0.07245	0.02558	0.00931	0.92755	0.02558	0.00931	0.08879	0.04141	0.01185	-0.03036	0.04039	0.08534
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	308	307	61	19.80519	1.43506	0.24658	0.02829	0.92127	0.02819	0.00957	0.14448	0.10365	0.01834	0.85552	0.10365	0.01834	0.08888	0.03284	0.01033	0.91112	0.03284	0.01033	0.14015	0.08896	0.01700	-0.00649	0.02276	0.02829
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	308	308	69	22.40260	3.42857	0.25872	0.02898	0.91897	0.02690	0.00934	0.15720	0.10344	0.01833	0.84280	0.10344	0.01833	0.09532	0.03373	0.01047	0.90468	0.03373	0.01047	0.11170	0.04651	0.01229	-0.07922	0.04467	0.02898
glutinosus_SG_Fresh	glutinosus	SG	Fresh	0	308	308	86	27.92208	2.00000	0.00000	0.00000	0.89529	0.03277	0.01031	0.20292	0.12726	0.02033	0.79708	0.12726	0.02033	0.12216	0.03974	0.01136	0.87784	0.03974	0.01136	0.16288	0.07065	0.01515	-0.06006	0.03628	0.00000
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	307	307	63	20.52117	1.88274	0.10385	0.01839	0.92997	0.02204	0.00847	0.13681	0.08580	0.01672	0.86319	0.08580	0.01672	0.08632	0.02970	0.00984	0.91368	0.02970	0.00984	0.11618	0.05436	0.01331	-0.03094	0.01946	0.01839
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	308	308	48	15.58442	1.44805	0.24811	0.02838	0.94075	0.02152	0.00836	0.10877	0.07852	0.01597	0.89123	0.07852	0.01597	0.06859	0.02617	0.00922	0.93141	0.02617	0.00922	0.10985	0.07358	0.01546	0.00162	0.01384	0.02838
